,DayOfWeek,DayOfMonth,DayOfYear,CULEX ERRATICUS,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,UNSPECIFIED CULEX,MoonPhase,Sunrise,Sunset,USGS04087440,USGS05536105,USGS05536118,USGS05536121,USGS05536123,Tmax_1,Tmin_1,Tavg_1,Depart_1,DewPoint_1,WetBulb_1,Heat_1,Cool_1,Depth_1,Water1_1,SnowFall_1,PrecipTotal_1,StnPressure_1,SeaLevel_1,ResultSpeed_1,ResultDir_1,AvgSpeed_1,Tmax_2,Tmin_2,Tavg_2,Depart_2,DewPoint_2,WetBulb_2,Heat_2,Cool_2,Depth_2,Water1_2,SnowFall_2,PrecipTotal_2,StnPressure_2,SeaLevel_2,ResultSpeed_2,ResultDir_2,AvgSpeed_2,WnvPresent
1446,3,2,214,0,0,1,0,0,0,0,0,17,5.764722222222222,20.134166666666665,0.0,1.27,-2.1,0.0,-2.18,91,70,81, 8,66,71,0,16,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0.00,29.31,29.95,6.5,23,7.2,0
1447,3,2,214,0,1,0,0,0,0,0,0,17,5.764722222222222,20.134166666666665,0.0,1.27,-2.1,0.0,-2.18,91,70,81, 8,66,71,0,16,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0.00,29.31,29.95,6.5,23,7.2,0
1448,3,2,214,0,0,1,0,0,0,0,0,17,5.764722222222222,20.134166666666665,0.0,1.27,-2.1,0.0,-2.18,91,70,81, 8,66,71,0,16,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0.00,29.31,29.95,6.5,23,7.2,0
1449,3,2,214,0,1,0,0,0,0,0,0,17,5.764722222222222,20.134166666666665,0.0,1.27,-2.1,0.0,-2.18,91,70,81, 8,66,71,0,16,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0.00,29.31,29.95,6.5,23,7.2,0
1450,3,2,214,0,0,1,0,0,0,0,0,17,5.764722222222222,20.134166666666665,0.0,1.27,-2.1,0.0,-2.18,91,70,81, 8,66,71,0,16,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0.00,29.31,29.95,6.5,23,7.2,0
1451,3,2,214,0,0,0,1,0,0,0,0,17,5.764722222222222,20.134166666666665,0.0,1.27,-2.1,0.0,-2.18,91,70,81, 8,66,71,0,16,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0.00,29.31,29.95,6.5,23,7.2,0
1452,3,2,214,0,1,0,0,0,0,0,0,17,5.764722222222222,20.134166666666665,0.0,1.27,-2.1,0.0,-2.18,91,70,81, 8,66,71,0,16,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0.00,29.31,29.95,6.5,23,7.2,0
1453,3,2,214,0,0,1,0,0,0,0,0,17,5.764722222222222,20.134166666666665,0.0,1.27,-2.1,0.0,-2.18,91,70,81, 8,66,71,0,16,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0.00,29.31,29.95,6.5,23,7.2,0
1454,3,2,214,0,0,1,0,0,0,0,0,17,5.764722222222222,20.134166666666665,0.0,1.27,-2.1,0.0,-2.18,91,70,81, 8,66,71,0,16,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0.00,29.31,29.95,6.5,23,7.2,0
1455,3,2,214,0,0,1,0,0,0,0,0,17,5.764722222222222,20.134166666666665,0.0,1.27,-2.1,0.0,-2.18,91,70,81, 8,66,71,0,16,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0.00,29.31,29.95,6.5,23,7.2,0
1456,3,2,214,0,0,1,0,0,0,0,0,17,5.764722222222222,20.134166666666665,0.0,1.27,-2.1,0.0,-2.18,91,70,81, 8,66,71,0,16,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0.00,29.31,29.95,6.5,23,7.2,0
1457,3,2,214,0,0,1,0,0,0,0,0,17,5.764722222222222,20.134166666666665,0.0,1.27,-2.1,0.0,-2.18,91,70,81, 8,66,71,0,16,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0.00,29.31,29.95,6.5,23,7.2,0
1458,3,2,214,0,0,1,0,0,0,0,0,17,5.764722222222222,20.134166666666665,0.0,1.27,-2.1,0.0,-2.18,91,70,81, 8,66,71,0,16,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0.00,29.31,29.95,6.5,23,7.2,0
1459,3,2,214,0,0,0,1,0,0,0,0,17,5.764722222222222,20.134166666666665,0.0,1.27,-2.1,0.0,-2.18,91,70,81, 8,66,71,0,16,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0.00,29.31,29.95,6.5,23,7.2,0
1460,3,2,214,0,1,0,0,0,0,0,0,17,5.764722222222222,20.134166666666665,0.0,1.27,-2.1,0.0,-2.18,91,70,81, 8,66,71,0,16,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0.00,29.31,29.95,6.5,23,7.2,0
1461,3,2,214,0,1,0,0,0,0,0,0,17,5.764722222222222,20.134166666666665,0.0,1.27,-2.1,0.0,-2.18,91,70,81, 8,66,71,0,16,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0.00,29.31,29.95,6.5,23,7.2,0
1462,3,2,214,0,0,0,0,0,0,1,0,17,5.764722222222222,20.134166666666665,0.0,1.27,-2.1,0.0,-2.18,91,70,81, 8,66,71,0,16,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0.00,29.31,29.95,6.5,23,7.2,0
1463,3,2,214,0,1,0,0,0,0,0,0,17,5.764722222222222,20.134166666666665,0.0,1.27,-2.1,0.0,-2.18,91,70,81, 8,66,71,0,16,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0.00,29.31,29.95,6.5,23,7.2,0
1464,4,3,215,0,0,1,0,0,0,0,0,18,5.7813888888888885,20.114722222222223,0.0,1.18,-1.92,0.0,-2.02,90,69,80, 7,56,66,0,15,0,0,0.0,0.00,29.31,30.02,2.7,3,5.7,88,73,81,0,58,67,0,16,0,0,0,0.00,29.36,30.00,3.3,6,5.8,0
1465,4,3,215,0,1,0,0,0,0,0,0,18,5.7813888888888885,20.114722222222223,0.0,1.18,-1.92,0.0,-2.02,90,69,80, 7,56,66,0,15,0,0,0.0,0.00,29.31,30.02,2.7,3,5.7,88,73,81,0,58,67,0,16,0,0,0,0.00,29.36,30.00,3.3,6,5.8,0
1466,4,3,215,0,1,0,0,0,0,0,0,18,5.7813888888888885,20.114722222222223,0.0,1.18,-1.92,0.0,-2.02,90,69,80, 7,56,66,0,15,0,0,0.0,0.00,29.31,30.02,2.7,3,5.7,88,73,81,0,58,67,0,16,0,0,0,0.00,29.36,30.00,3.3,6,5.8,0
1467,4,3,215,0,1,0,0,0,0,0,0,18,5.7813888888888885,20.114722222222223,0.0,1.18,-1.92,0.0,-2.02,90,69,80, 7,56,66,0,15,0,0,0.0,0.00,29.31,30.02,2.7,3,5.7,88,73,81,0,58,67,0,16,0,0,0,0.00,29.36,30.00,3.3,6,5.8,0
1468,4,3,215,0,1,0,0,0,0,0,0,18,5.7813888888888885,20.114722222222223,0.0,1.18,-1.92,0.0,-2.02,90,69,80, 7,56,66,0,15,0,0,0.0,0.00,29.31,30.02,2.7,3,5.7,88,73,81,0,58,67,0,16,0,0,0,0.00,29.36,30.00,3.3,6,5.8,0
1469,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1470,1,7,219,0,0,0,1,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1471,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1472,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1473,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1474,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1475,1,7,219,0,0,0,1,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1476,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,1
1477,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1478,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1479,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1480,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1481,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1482,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1483,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1484,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1485,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1486,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1487,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1488,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1489,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1490,1,7,219,0,0,0,1,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1491,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1492,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1493,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1494,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1495,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1496,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1497,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1498,1,7,219,0,0,0,1,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1499,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1500,1,7,219,0,0,0,0,1,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1501,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1502,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,1
1503,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,1
1504,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1505,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1506,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1507,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1508,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1509,1,7,219,0,0,0,1,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1510,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1511,1,7,219,0,0,0,0,0,0,1,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1512,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1513,1,7,219,0,0,0,1,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1514,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1515,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,1
1516,1,7,219,0,0,0,1,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1517,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,1
1518,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1519,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,1
1520,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1521,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1522,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1523,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1524,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1525,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1526,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1527,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1528,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1529,1,7,219,0,0,1,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
1530,1,7,219,0,1,0,0,0,0,0,0,22,5.849166666666667,20.033055555555556,0.0,4.12,-2.49,0.0,-2.6,91,72,82, 9,73,76,0,17,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0.06,29.11,29.74,6.3,24,8.8,0
