# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-05-24 18:48:03 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04087440 LAKE MICHIGAN AT CHICAGO LOCK AT CHICAGO, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 04087440
#    DD parameter statistic   Description
#    01   00065     00003     Gage height, feet (Mean)
#    15   00065     00003     Gage height, feet (Mean), [(In Lock)]
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00065_00003	01_00065_00003_cd
USGS	04087440	2009-05-09	0.06	A
USGS	04087440	2009-05-10	-0.08	A
USGS	04087440	2009-05-11	-0.04	A
USGS	04087440	2009-05-12	-0.02	A
USGS	04087440	2009-05-13	0.00	A
USGS	04087440	2009-05-14	0.00	A
USGS	04087440	2009-05-15	0.11	A
USGS	04087440	2009-05-16	0.12	A
USGS	04087440	2009-05-17	-0.15	A
USGS	04087440	2009-05-18	-0.09	A
USGS	04087440	2009-05-19	-0.09	A
USGS	04087440	2009-05-20	-0.06	A
USGS	04087440	2009-05-21	-0.09	A
USGS	04087440	2009-05-22	0.22	A
USGS	04087440	2009-05-23	0.18	A
USGS	04087440	2009-05-24	0.24	A
USGS	04087440	2009-05-25	0.34	A
USGS	04087440	2009-05-26	0.46	A
USGS	04087440	2009-05-27	0.45	A
USGS	04087440	2009-05-28	0.28	A
USGS	04087440	2009-05-29	0.14	A
USGS	04087440	2009-05-30	0.16	A
USGS	04087440	2009-05-31	0.17	A
USGS	04087440	2009-06-01	0.30	A
USGS	04087440	2009-06-02	0.33	A
USGS	04087440	2009-06-03	0.31	A
USGS	04087440	2009-06-04	0.22	A
USGS	04087440	2009-06-05	0.11	A
USGS	04087440	2009-06-06	0.30	A
USGS	04087440	2009-06-07	0.45	A
USGS	04087440	2009-06-08	0.55	A
USGS	04087440	2009-06-09	0.45	A
USGS	04087440	2009-06-10	0.35	A
USGS	04087440	2009-06-11	0.52	A
USGS	04087440	2009-06-12	0.38	A
USGS	04087440	2009-06-13	0.35	A
USGS	04087440	2009-06-14	0.32	A
USGS	04087440	2009-06-15	0.37	A
USGS	04087440	2009-06-16	0.50	A
USGS	04087440	2009-06-17	0.46	A
USGS	04087440	2009-06-18	0.35	A
USGS	04087440	2009-06-19	0.35	A
USGS	04087440	2009-06-20	0.41	A
USGS	04087440	2009-06-21	0.44	A
USGS	04087440	2009-06-22	0.52	A
USGS	04087440	2009-06-23	0.46	A
USGS	04087440	2009-06-24	0.42	A
USGS	04087440	2009-06-25	0.42	A
USGS	04087440	2009-06-26	0.45	A
USGS	04087440	2009-06-27	0.43	A
USGS	04087440	2009-06-28	0.39	A
USGS	04087440	2009-06-29	0.32	A
USGS	04087440	2009-06-30	0.42	A
USGS	04087440	2009-07-01	0.44	A
USGS	04087440	2009-07-02	0.40	A
USGS	04087440	2009-07-03	0.33	A
USGS	04087440	2009-07-04	0.38	A
USGS	04087440	2009-07-05	0.37	A
USGS	04087440	2009-07-06	0.35	A
USGS	04087440	2009-07-07	0.37	A
USGS	04087440	2009-07-08	0.41	A
USGS	04087440	2009-07-09	0.50	A
USGS	04087440	2009-07-10	0.34	A
USGS	04087440	2009-07-11	0.32	A
USGS	04087440	2009-07-12	0.33	A
USGS	04087440	2009-07-13	0.33	A
USGS	04087440	2009-07-14	0.31	A
USGS	04087440	2009-07-15	0.25	A
USGS	04087440	2009-07-16	0.24	A
USGS	04087440	2009-07-17	0.35	A
USGS	04087440	2009-07-18	0.33	A
USGS	04087440	2009-07-19	0.27	A
USGS	04087440	2009-07-20	0.37	A
USGS	04087440	2009-07-21	0.42	A
USGS	04087440	2009-07-22	0.48	A
USGS	04087440	2009-07-23	0.40	A
USGS	04087440	2009-07-24	0.22	A
USGS	04087440	2009-07-25	0.33	A
USGS	04087440	2009-07-26	0.36	A
USGS	04087440	2009-07-27	0.24	A
USGS	04087440	2009-07-28	0.27	A
USGS	04087440	2009-07-29	0.27	A
USGS	04087440	2009-07-30	0.25	A
USGS	04087440	2009-07-31	0.26	A
USGS	04087440	2009-08-01	0.01	A
USGS	04087440	2009-08-02	0.07	A
USGS	04087440	2009-08-03	-0.01	A
USGS	04087440	2009-08-04	0.24	A
USGS	04087440	2009-08-05	0.15	A
USGS	04087440	2009-08-06	0.20	A
USGS	04087440	2009-08-07	0.18	A
USGS	04087440	2009-08-08	0.22	A
USGS	04087440	2009-08-09	0.21	A
USGS	04087440	2009-08-10	0.26	A
USGS	04087440	2009-08-11	0.35	A
USGS	04087440	2009-08-12	0.28	A
USGS	04087440	2009-08-13	0.26	A
USGS	04087440	2009-08-14	0.22	A
USGS	04087440	2009-08-15	0.20	A
USGS	04087440	2009-08-16	0.18	A
USGS	04087440	2009-08-17	0.24	A
USGS	04087440	2009-08-18	0.16	A
USGS	04087440	2009-08-19	0.20	A
USGS	04087440	2009-08-20	0.24	A
USGS	04087440	2009-08-21	0.17	A
USGS	04087440	2009-08-22	0.35	A
USGS	04087440	2009-08-23	0.39	A
USGS	04087440	2009-08-24	0.19	A
USGS	04087440	2009-08-25	0.10	A
USGS	04087440	2009-08-26	0.33	A
USGS	04087440	2009-08-27	0.42	A
USGS	04087440	2009-08-28	0.37	A
USGS	04087440	2009-08-29	0.55	A
USGS	04087440	2009-08-30	0.58	A
USGS	04087440	2009-08-31	0.34	A
USGS	04087440	2009-09-01	0.30	A
USGS	04087440	2009-09-02	0.32	A
USGS	04087440	2009-09-03	0.34	A
USGS	04087440	2009-09-04	0.29	A
USGS	04087440	2009-09-05	0.31	A
USGS	04087440	2009-09-06	0.35	A
USGS	04087440	2009-09-07	0.34	A
USGS	04087440	2009-09-08	0.36	A
USGS	04087440	2009-09-09	0.36	A
USGS	04087440	2009-09-10	0.35	A
USGS	04087440	2009-09-11	0.34	A
USGS	04087440	2009-09-12	0.29	A
USGS	04087440	2009-09-13	0.16	A
USGS	04087440	2009-09-14	0.13	A
USGS	04087440	2009-09-15	0.24	A
USGS	04087440	2009-09-16	0.49	A
USGS	04087440	2009-09-17	0.15	A
USGS	04087440	2009-09-18	0.17	A
USGS	04087440	2009-09-19	0.25	A
USGS	04087440	2009-09-20	0.19	A
USGS	04087440	2009-09-21	0.19	A
USGS	04087440	2009-09-22	0.12	A
USGS	04087440	2009-09-23	0.09	A
USGS	04087440	2009-09-24	0.07	A
USGS	04087440	2009-09-25	0.20	A
USGS	04087440	2009-09-26	0.13	A
USGS	04087440	2009-09-27	-0.21	A
USGS	04087440	2009-09-28	-0.20	A
USGS	04087440	2009-09-29	0.16	A
USGS	04087440	2009-09-30	0.09	A
USGS	04087440	2009-10-01	0.04	A
USGS	04087440	2009-10-02	0.03	A
USGS	04087440	2009-10-03	0.17	A
USGS	04087440	2009-10-04	-0.10	A
USGS	04087440	2009-10-05	-0.17	A
USGS	04087440	2009-10-06	-0.30	A
USGS	04087440	2009-10-07	-0.05	A
USGS	04087440	2009-10-08	-0.27	A
USGS	04087440	2009-10-09	0.14	A
USGS	04087440	2009-10-10	-0.13	A
USGS	04087440	2009-10-11	-0.36	A
USGS	04087440	2009-10-12	-0.15	A
USGS	04087440	2009-10-13	0.01	A
USGS	04087440	2009-10-14	0.06	A
USGS	04087440	2009-10-15	0.14	A
USGS	04087440	2009-10-16	0.06	A
USGS	04087440	2009-10-17	-0.03	A
USGS	04087440	2009-10-18	-0.37	A
USGS	04087440	2009-10-19	-0.61	A
USGS	04087440	2009-10-20	-0.26	A
USGS	04087440	2009-10-21	-0.12	A
USGS	04087440	2009-10-22	0.29	A
USGS	04087440	2009-10-23	0.17	A
USGS	04087440	2009-10-24	0.05	A
USGS	04087440	2009-10-25	-0.18	A
USGS	04087440	2009-10-26	0.03	A
USGS	04087440	2009-10-27	-0.01	A
USGS	04087440	2009-10-28	-0.01	A
USGS	04087440	2009-10-29	-0.06	A
USGS	04087440	2009-10-30	-0.25	A
USGS	04087440	2009-10-31	-0.49	A
USGS	04087440	2009-11-01	-0.36	A
USGS	04087440	2009-11-02	-0.18	A
USGS	04087440	2009-11-03	-0.17	A
USGS	04087440	2009-11-04	-0.15	A
USGS	04087440	2009-11-05	-0.22	A
USGS	04087440	2009-11-06	-0.37	A
USGS	04087440	2009-11-07	-0.32	A
USGS	04087440	2009-11-08	-0.18	A
USGS	04087440	2009-11-09	-0.11	A
USGS	04087440	2009-11-10	-0.04	A
USGS	04087440	2009-11-11	-0.05	A
USGS	04087440	2009-11-12	-0.22	A
USGS	04087440	2009-11-13	-0.28	A
USGS	04087440	2009-11-14	-0.20	A
USGS	04087440	2009-11-15	-0.11	A
USGS	04087440	2009-11-16	0.03	A
USGS	04087440	2009-11-17	0.26	A
USGS	04087440	2009-11-18	0.11	A
USGS	04087440	2009-11-19	-0.15	A
USGS	04087440	2009-11-20	-0.31	A
USGS	04087440	2009-11-21	-0.25	A
USGS	04087440	2009-11-22	-0.14	A
USGS	04087440	2009-11-23	-0.07	A
USGS	04087440	2009-11-24	-0.07	A
USGS	04087440	2009-11-25	-0.21	A
USGS	04087440	2009-11-26	-0.06	A
USGS	04087440	2009-11-27	-0.22	A
USGS	04087440	2009-11-28	-0.27	A
USGS	04087440	2009-11-29	-0.03	A
USGS	04087440	2009-11-30	-0.47	A
USGS	04087440	2009-12-01	-0.55	A
USGS	04087440	2009-12-02	-0.04	A
USGS	04087440	2009-12-03	-0.13	A
USGS	04087440	2009-12-04	-0.52	A
USGS	04087440	2009-12-05	-0.59	A
USGS	04087440	2009-12-06	-0.54	A
USGS	04087440	2009-12-07	-0.23	A
USGS	04087440	2009-12-08	-0.04	A
USGS	04087440	2009-12-09	0.11	A
USGS	04087440	2009-12-10	-0.55	A
USGS	04087440	2009-12-11	-0.81	A
USGS	04087440	2009-12-12	-0.97	A
USGS	04087440	2009-12-13	-0.48	A
USGS	04087440	2009-12-14	-0.22	A
USGS	04087440	2009-12-15	-0.28	A
USGS	04087440	2009-12-16	-0.58	A
USGS	04087440	2009-12-17	-0.39	A
USGS	04087440	2009-12-18	-0.10	A
USGS	04087440	2009-12-19	0.02	A
USGS	04087440	2009-12-20	-0.26	A
USGS	04087440	2009-12-21	-0.33	A
USGS	04087440	2009-12-22	-0.14	A
USGS	04087440	2009-12-23	-0.15	A
USGS	04087440	2009-12-24	0.04	A
USGS	04087440	2009-12-25	0.05	A
USGS	04087440	2009-12-26	-0.15	A
USGS	04087440	2009-12-27	-0.41	A
USGS	04087440	2009-12-28	-0.41	A
USGS	04087440	2009-12-29	-0.51	A
USGS	04087440	2009-12-30	-0.73	A
USGS	04087440	2009-12-31	-0.48	A
USGS	04087440	2010-01-01	-0.33	A
USGS	04087440	2010-01-02	-0.20	A
USGS	04087440	2010-01-03	-0.20	A
USGS	04087440	2010-01-04	-0.27	A
USGS	04087440	2010-01-05	-0.26	A
USGS	04087440	2010-01-06	-0.42	A
USGS	04087440	2010-01-07	-0.28	A
USGS	04087440	2010-01-08	0.09	A
USGS	04087440	2010-01-09	-0.26	A
USGS	04087440	2010-01-10	-0.97	A
USGS	04087440	2010-01-11	-0.46	A
USGS	04087440	2010-01-12	-0.46	A
USGS	04087440	2010-01-13	-0.99	A
USGS	04087440	2010-01-14	-0.79	A
USGS	04087440	2010-01-15	-0.68	A
USGS	04087440	2010-01-16	-0.84	A
USGS	04087440	2010-01-17	-0.66	A
USGS	04087440	2010-01-18	-0.61	A
USGS	04087440	2010-01-19	-0.53	A
USGS	04087440	2010-01-20	-0.31	A
USGS	04087440	2010-01-21	-0.21	A
USGS	04087440	2010-01-22	-0.21	A
USGS	04087440	2010-01-23	-0.38	A
USGS	04087440	2010-01-24	-0.37	A
USGS	04087440	2010-01-25	-0.69	A
USGS	04087440	2010-01-26	-0.83	A
USGS	04087440	2010-01-27	-1.01	A
USGS	04087440	2010-01-28	-0.87	A
USGS	04087440	2010-01-29	-0.73	A
USGS	04087440	2010-01-30	-0.58	A
USGS	04087440	2010-01-31	-0.72	A
USGS	04087440	2010-02-01	-0.75	A
USGS	04087440	2010-02-02	-0.64	A
USGS	04087440	2010-02-03	-0.56	A
USGS	04087440	2010-02-04	-0.68	A
USGS	04087440	2010-02-05	-0.26	A
USGS	04087440	2010-02-06	-0.04	A
USGS	04087440	2010-02-07	-0.50	A
USGS	04087440	2010-02-08	-0.59	A
USGS	04087440	2010-02-09	-0.27	A
USGS	04087440	2010-02-10	-0.15	A
USGS	04087440	2010-02-11	-0.53	A
USGS	04087440	2010-02-12	-0.65	A
USGS	04087440	2010-02-13	-0.58	A
USGS	04087440	2010-02-14	-0.69	A
USGS	04087440	2010-02-15	-0.54	A
USGS	04087440	2010-02-16	-0.39	A
USGS	04087440	2010-02-17	-0.59	A
USGS	04087440	2010-02-18	-0.73	A
USGS	04087440	2010-02-19	-0.73	A
USGS	04087440	2010-02-20	-0.67	A
USGS	04087440	2010-02-21	-0.50	A
USGS	04087440	2010-02-22	-0.31	A
USGS	04087440	2010-02-23	-0.62	A
USGS	04087440	2010-02-24	-0.39	A
USGS	04087440	2010-02-25	-0.27	A
USGS	04087440	2010-02-26	-0.37	A
USGS	04087440	2010-02-27	-0.33	A
USGS	04087440	2010-02-28	-0.47	A
USGS	04087440	2010-03-01	-0.45	A
USGS	04087440	2010-03-02	-0.44	A
USGS	04087440	2010-03-03	-0.48	A
USGS	04087440	2010-03-04	-0.56	A
USGS	04087440	2010-03-05	-0.61	A
USGS	04087440	2010-03-06	-0.77	A
USGS	04087440	2010-03-07	-0.83	A
USGS	04087440	2010-03-08	-0.81	A
USGS	04087440	2010-03-09	-0.68	A
USGS	04087440	2010-03-10	-0.53	A
USGS	04087440	2010-03-11	-0.43	A
USGS	04087440	2010-03-12	-0.35	A
USGS	04087440	2010-03-13	-0.13	A
USGS	04087440	2010-03-14	-0.34	A
USGS	04087440	2010-03-15	-0.56	A
USGS	04087440	2010-03-16	-0.62	A
USGS	04087440	2010-03-17	-0.67	A
USGS	04087440	2010-03-18	-0.83	A
USGS	04087440	2010-03-19	-0.67	A
USGS	04087440	2010-03-20	-0.34	A
USGS	04087440	2010-03-21	-0.47	A
USGS	04087440	2010-03-22	-0.41	A
USGS	04087440	2010-03-23	-0.58	A
USGS	04087440	2010-03-24	-0.74	A
USGS	04087440	2010-03-25	-0.24	A
USGS	04087440	2010-03-26	-0.46	A
USGS	04087440	2010-03-27	-0.63	A
USGS	04087440	2010-03-28	-0.41	A
USGS	04087440	2010-03-29	-0.58	A
USGS	04087440	2010-03-30	-0.72	A
USGS	04087440	2010-03-31	-0.72	A
USGS	04087440	2010-04-01	-0.71	A
USGS	04087440	2010-04-02	-0.78	A
USGS	04087440	2010-04-03	-0.82	A
USGS	04087440	2010-04-04	-0.92	A
USGS	04087440	2010-04-05	-0.76	A
USGS	04087440	2010-04-06	-0.56	A
USGS	04087440	2010-04-07	-0.36	A
USGS	04087440	2010-04-08	-0.22	A
USGS	04087440	2010-04-09	-0.65	A
USGS	04087440	2010-04-10	-0.77	A
USGS	04087440	2010-04-11	-0.59	A
USGS	04087440	2010-04-12	-0.49	A
USGS	04087440	2010-04-13	-0.35	A
USGS	04087440	2010-04-14	-0.54	A
USGS	04087440	2010-04-15	-0.70	A
USGS	04087440	2010-04-16	-0.74	A
USGS	04087440	2010-04-17	-0.85	A
USGS	04087440	2010-04-18	-0.63	A
USGS	04087440	2010-04-19	-0.62	A
USGS	04087440	2010-04-20	-0.64	A
USGS	04087440	2010-04-21	-0.48	A
USGS	04087440	2010-04-22	-0.48	A
USGS	04087440	2010-04-23	-0.53	A
USGS	04087440	2010-04-24	-0.35	A
USGS	04087440	2010-04-25	-0.12	A
USGS	04087440	2010-04-26	-0.33	A
USGS	04087440	2010-04-27	-0.40	A
USGS	04087440	2010-04-28	-0.70	A
USGS	04087440	2010-04-29	-0.74	A
USGS	04087440	2010-04-30	-0.65	A
USGS	04087440	2010-05-01	-0.74	A
USGS	04087440	2010-05-02	-0.74	A
USGS	04087440	2010-05-03	-0.77	A
USGS	04087440	2010-05-04	-0.82	A
USGS	04087440	2010-05-05	-0.76	A
USGS	04087440	2010-05-06	-0.73	A
USGS	04087440	2010-05-07	-0.48	A
USGS	04087440	2010-05-08	-0.41	A
USGS	04087440	2010-05-09	-0.69	A
USGS	04087440	2010-05-10	-0.59	A
USGS	04087440	2010-05-11	-0.24	A
USGS	04087440	2010-05-12	-0.26	A
USGS	04087440	2010-05-13	-0.40	A
USGS	04087440	2010-05-14	-0.59	A
USGS	04087440	2010-05-15	-0.61	A
USGS	04087440	2010-05-16	-0.39	A
USGS	04087440	2010-05-17	-0.32	A
USGS	04087440	2010-05-18	-0.37	A
USGS	04087440	2010-05-19	-0.52	A
USGS	04087440	2010-05-20	-0.57	A
USGS	04087440	2010-05-21	-0.39	A
USGS	04087440	2010-05-22	-0.44	A
USGS	04087440	2010-05-23	-0.53	A
USGS	04087440	2010-05-24	-0.46	A
USGS	04087440	2010-05-25	-0.47	A
USGS	04087440	2010-05-26	-0.53	A
USGS	04087440	2010-05-27	-0.55	A
USGS	04087440	2010-05-28	-0.54	A
USGS	04087440	2010-05-29	-0.50	A
USGS	04087440	2010-05-30	-0.58	A
USGS	04087440	2010-05-31	-0.58	A
USGS	04087440	2010-06-01	-0.67	A
USGS	04087440	2010-06-02	-0.52	A
USGS	04087440	2010-06-03	-0.47	A
USGS	04087440	2010-06-04	-0.54	A
USGS	04087440	2010-06-05	-0.46	A
USGS	04087440	2010-06-06	-0.41	A
USGS	04087440	2010-06-07	-0.48	A
USGS	04087440	2010-06-08	-0.51	A
USGS	04087440	2010-06-09	-0.43	A
USGS	04087440	2010-06-10	-0.50	A
USGS	04087440	2010-06-11	-0.43	A
USGS	04087440	2010-06-12	-0.24	A
USGS	04087440	2010-06-13	-0.42	A
USGS	04087440	2010-06-14	-0.33	A
USGS	04087440	2010-06-15	-0.22	A
USGS	04087440	2010-06-16	-0.17	A
USGS	04087440	2010-06-17	-0.31	A
USGS	04087440	2010-06-18	-0.40	A
USGS	04087440	2010-06-19	-0.41	A
USGS	04087440	2010-06-20	-0.37	A
USGS	04087440	2010-06-21	-0.31	A
USGS	04087440	2010-06-22	-0.31	A
USGS	04087440	2010-06-23	-0.49	A
USGS	04087440	2010-06-24	-0.33	A
USGS	04087440	2010-06-25	-0.41	A
USGS	04087440	2010-06-26	-0.24	A
USGS	04087440	2010-06-27	-0.29	A
USGS	04087440	2010-06-28	-0.24	A
USGS	04087440	2010-06-29	-0.30	A
USGS	04087440	2010-06-30	-0.30	A
USGS	04087440	2010-07-01	-0.27	A
USGS	04087440	2010-07-02	-0.37	A
USGS	04087440	2010-07-03	-0.47	A
USGS	04087440	2010-07-04	-0.47	A
USGS	04087440	2010-07-05	-0.42	A
USGS	04087440	2010-07-06	-0.38	A
USGS	04087440	2010-07-07	-0.33	A
USGS	04087440	2010-07-08	-0.32	A
USGS	04087440	2010-07-09	-0.34	A
USGS	04087440	2010-07-10	-0.37	A
USGS	04087440	2010-07-11	-0.36	A
USGS	04087440	2010-07-12	-0.29	A
USGS	04087440	2010-07-13	-0.25	A
USGS	04087440	2010-07-14	-0.31	A
USGS	04087440	2010-07-15	-0.34	A
USGS	04087440	2010-07-16	-0.47	A
USGS	04087440	2010-07-17	-0.43	A
USGS	04087440	2010-07-18	-0.31	A
USGS	04087440	2010-07-19	-0.26	A
USGS	04087440	2010-07-20	-0.28	A
USGS	04087440	2010-07-21	-0.32	A
USGS	04087440	2010-07-22	-0.34	A
USGS	04087440	2010-07-23	-0.22	A
USGS	04087440	2010-07-24	-0.30	A
USGS	04087440	2010-07-25	-0.14	A
USGS	04087440	2010-07-26	-0.24	A
USGS	04087440	2010-07-27	-0.31	A
USGS	04087440	2010-07-28	-0.35	A
USGS	04087440	2010-07-29	-0.30	A
USGS	04087440	2010-07-30	-0.25	A
USGS	04087440	2010-07-31	-0.21	A
USGS	04087440	2010-08-01	-0.26	A
USGS	04087440	2010-08-02	-0.36	A
USGS	04087440	2010-08-03	-0.37	A
USGS	04087440	2010-08-04	-0.36	A
USGS	04087440	2010-08-05	-0.42	A
USGS	04087440	2010-08-06	-0.37	A
USGS	04087440	2010-08-07	-0.40	A
USGS	04087440	2010-08-08	-0.44	A
USGS	04087440	2010-08-09	-0.31	A
USGS	04087440	2010-08-10	-0.23	A
USGS	04087440	2010-08-11	-0.22	A
USGS	04087440	2010-08-12	-0.22	A
USGS	04087440	2010-08-13	-0.27	A
USGS	04087440	2010-08-14	-0.25	A
USGS	04087440	2010-08-15	-0.42	A
USGS	04087440	2010-08-16	-0.67	A
USGS	04087440	2010-08-17	-0.58	A
USGS	04087440	2010-08-18	-0.59	A
USGS	04087440	2010-08-19	-0.51	A
USGS	04087440	2010-08-20	-0.39	A
USGS	04087440	2010-08-21	-0.29	A
USGS	04087440	2010-08-22	-0.32	A
USGS	04087440	2010-08-23	-0.25	A
USGS	04087440	2010-08-24	-0.35	A
USGS	04087440	2010-08-25	-0.28	A
USGS	04087440	2010-08-26	-0.42	A
USGS	04087440	2010-08-27	-0.55	A
USGS	04087440	2010-08-28	-0.62	A
USGS	04087440	2010-08-29	-0.56	A
USGS	04087440	2010-08-30	-0.57	A
USGS	04087440	2010-08-31	-0.70	A
USGS	04087440	2010-09-01	-0.59	A
USGS	04087440	2010-09-02	-0.56	A
USGS	04087440	2010-09-03	-0.67	A
USGS	04087440	2010-09-04	-0.86	A
USGS	04087440	2010-09-05	-0.88	A
USGS	04087440	2010-09-06	-0.70	A
USGS	04087440	2010-09-07	-0.89	A
USGS	04087440	2010-09-08	-0.90	A
USGS	04087440	2010-09-09	-0.67	A
USGS	04087440	2010-09-10	-0.51	A
USGS	04087440	2010-09-11	-0.59	A
USGS	04087440	2010-09-12		
USGS	04087440	2010-09-13		
USGS	04087440	2010-09-14		
USGS	04087440	2010-09-15		
USGS	04087440	2010-09-16		
USGS	04087440	2010-09-17		
USGS	04087440	2010-09-18		
USGS	04087440	2010-09-19		
USGS	04087440	2010-09-20		
USGS	04087440	2010-09-21		
USGS	04087440	2010-09-22	-0.57	A
USGS	04087440	2010-09-23	-0.63	A
USGS	04087440	2010-09-24	-0.89	A
USGS	04087440	2010-09-25	-0.65	A
USGS	04087440	2010-09-26	-0.40	A
USGS	04087440	2010-09-27	-0.50	A
USGS	04087440	2010-09-28	-0.55	A
USGS	04087440	2010-09-29	-0.65	A
USGS	04087440	2010-09-30	-0.49	A
USGS	04087440	2010-10-01	-0.61	A
USGS	04087440	2010-10-02	0.05	A
USGS	04087440	2010-10-03	-0.20	A
USGS	04087440	2010-10-04	-0.53	A
USGS	04087440	2010-10-05	-0.65	A
USGS	04087440	2010-10-06	-0.65	A
USGS	04087440	2010-10-07	-0.76	A
USGS	04087440	2010-10-08	-0.88	A
USGS	04087440	2010-10-09	-0.60	A
USGS	04087440	2010-10-10	-0.64	A
USGS	04087440	2010-10-11	-0.63	A
USGS	04087440	2010-10-12	-0.63	A
USGS	04087440	2010-10-13	-0.60	A
USGS	04087440	2010-10-14	-0.83	A
USGS	04087440	2010-10-15	-0.57	A
USGS	04087440	2010-10-16	-0.95	A
USGS	04087440	2010-10-17	-0.90	A
USGS	04087440	2010-10-18	-0.84	A
USGS	04087440	2010-10-19	-1.02	A
USGS	04087440	2010-10-20	-1.20	A
USGS	04087440	2010-10-21	-1.01	A
USGS	04087440	2010-10-22	-1.13	A
USGS	04087440	2010-10-23	-1.12	A
USGS	04087440	2010-10-24	-0.87	A
USGS	04087440	2010-10-25	-0.92	A
USGS	04087440	2010-10-26	-1.51	A
USGS	04087440	2010-10-27	-2.07	A
USGS	04087440	2010-10-28	-1.67	A
USGS	04087440	2010-10-29	-1.46	A
USGS	04087440	2010-10-30	-1.24	A
USGS	04087440	2010-10-31	-0.92	A
USGS	04087440	2010-11-01	-0.98	A
USGS	04087440	2010-11-02	-1.09	A
USGS	04087440	2010-11-03	-1.36	A
USGS	04087440	2010-11-04	-0.76	A
USGS	04087440	2010-11-05	-0.69	A
USGS	04087440	2010-11-06	-1.17	A
USGS	04087440	2010-11-07	-1.44	A
USGS	04087440	2010-11-08	-1.08	A
USGS	04087440	2010-11-09	-0.90	A
USGS	04087440	2010-11-10	-0.92	A
USGS	04087440	2010-11-11	-1.00	A
USGS	04087440	2010-11-12	-0.90	A
USGS	04087440	2010-11-13	-0.97	A
USGS	04087440	2010-11-14	-1.30	A
USGS	04087440	2010-11-15	-1.42	A
USGS	04087440	2010-11-16	-1.12	A
USGS	04087440	2010-11-17	-1.12	A
USGS	04087440	2010-11-18	-1.21	A
USGS	04087440	2010-11-19	-1.51	A
USGS	04087440	2010-11-20	-1.28	A
USGS	04087440	2010-11-21	-1.25	A
USGS	04087440	2010-11-22	-1.20	A
USGS	04087440	2010-11-23	-1.41	A
USGS	04087440	2010-11-24	-1.36	A
USGS	04087440	2010-11-25	-1.10	A
USGS	04087440	2010-11-26	-1.71	A
USGS	04087440	2010-11-27	-1.78	A
USGS	04087440	2010-11-28	-1.60	A
USGS	04087440	2010-11-29	-1.38	A
USGS	04087440	2010-11-30	-1.38	A
USGS	04087440	2010-12-01	-1.48	A
USGS	04087440	2010-12-02	-1.51	A
USGS	04087440	2010-12-03	-1.28	A
USGS	04087440	2010-12-04	-1.04	A
USGS	04087440	2010-12-05	-1.15	A
USGS	04087440	2010-12-06	-1.35	A
USGS	04087440	2010-12-07	-1.35	A
USGS	04087440	2010-12-08	-1.38	A
USGS	04087440	2010-12-09	-1.61	A
USGS	04087440	2010-12-10	-1.55	A
USGS	04087440	2010-12-11	-1.29	A
USGS	04087440	2010-12-12	0.18	A
USGS	04087440	2010-12-13	-0.40	A
USGS	04087440	2010-12-14	-1.17	A
USGS	04087440	2010-12-15	-1.54	A
USGS	04087440	2010-12-16	-1.52	A
USGS	04087440	2010-12-17	-1.59	A
USGS	04087440	2010-12-18	-1.69	A
USGS	04087440	2010-12-19	-1.48	A
USGS	04087440	2010-12-20	-1.46	A
USGS	04087440	2010-12-21	-1.45	A
USGS	04087440	2010-12-22	-1.16	A
USGS	04087440	2010-12-23	-1.37	A
USGS	04087440	2010-12-24	-1.28	A
USGS	04087440	2010-12-25	-1.08	A
USGS	04087440	2010-12-26	-1.00	A
USGS	04087440	2010-12-27	-1.48	A
USGS	04087440	2010-12-28	-1.98	A
USGS	04087440	2010-12-29	-1.87	A
USGS	04087440	2010-12-30	-1.67	A
USGS	04087440	2010-12-31	-1.57	A
USGS	04087440	2011-01-01	-1.97	A
USGS	04087440	2011-01-02	-2.10	A
USGS	04087440	2011-01-03	-1.88	A
USGS	04087440	2011-01-04	-1.61	A
USGS	04087440	2011-01-05	-1.67	A
USGS	04087440	2011-01-06	-1.48	A
USGS	04087440	2011-01-07	-1.57	A
USGS	04087440	2011-01-08	-1.21	A
USGS	04087440	2011-01-09	-1.44	A
USGS	04087440	2011-01-10	-1.48	A
USGS	04087440	2011-01-11	-1.25	A
USGS	04087440	2011-01-12	-1.23	A
USGS	04087440	2011-01-13	-1.54	A
USGS	04087440	2011-01-14	-1.59	A
USGS	04087440	2011-01-15	-1.50	A
USGS	04087440	2011-01-16	-1.55	A
USGS	04087440	2011-01-17	-1.84	A
USGS	04087440	2011-01-18	-1.21	A
USGS	04087440	2011-01-19	-1.29	A
