# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-05-24 18:04:07 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05536121 CHICAGO RIVER AT CHICAGO LOCK AT CHICAGO, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05536121
#    DD parameter statistic   Description
#    02   00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00065_00003	02_00065_00003_cd
USGS	05536121	2009-05-13	-3.00	A
USGS	05536121	2009-05-14	-2.67	A
USGS	05536121	2009-05-15	-2.63	A
USGS	05536121	2009-05-16	-2.19	A
USGS	05536121	2009-05-17	-2.29	A
USGS	05536121	2009-05-18	-2.37	A
USGS	05536121	2009-05-19	-2.40	A
USGS	05536121	2009-05-20	-1.78	A
USGS	05536121	2009-05-21	-2.24	A
USGS	05536121	2009-05-22	-2.16	A
USGS	05536121	2009-05-23	-2.01	A
USGS	05536121	2009-05-24	-2.35	A
USGS	05536121	2009-05-25	-2.07	A
USGS	05536121	2009-05-26	-2.42	A
USGS	05536121	2009-05-27	-2.21	A
USGS	05536121	2009-05-28	-1.75	A
USGS	05536121	2009-05-29	-2.26	A
USGS	05536121	2009-05-30	-2.18	A
USGS	05536121	2009-05-31	-2.43	A
USGS	05536121	2009-06-01	-2.61	A
USGS	05536121	2009-06-02	-2.04	A
USGS	05536121	2009-06-03	-1.94	A
USGS	05536121	2009-06-04	-2.19	A
USGS	05536121	2009-06-05	-1.85	A
USGS	05536121	2009-06-06	-2.02	A
USGS	05536121	2009-06-07	-2.29	A
USGS	05536121	2009-06-08	-2.80	A
USGS	05536121	2009-06-09	-2.06	A
USGS	05536121	2009-06-10	-2.03	A
USGS	05536121	2009-06-11	-2.05	A
USGS	05536121	2009-06-12	-1.93	A
USGS	05536121	2009-06-13	-2.66	A
USGS	05536121	2009-06-14	-1.97	A
USGS	05536121	2009-06-15	-2.09	A
USGS	05536121	2009-06-16	-1.97	A
USGS	05536121	2009-06-17	-1.91	A
USGS	05536121	2009-06-18	-2.19	A
USGS	05536121	2009-06-19	-0.85	A
USGS	05536121	2009-06-20	-1.82	A
USGS	05536121	2009-06-21	-2.37	A
USGS	05536121	2009-06-22	-2.37	A
USGS	05536121	2009-06-23	-1.87	A
USGS	05536121	2009-06-24	-1.95	A
USGS	05536121	2009-06-25	-2.66	A
USGS	05536121	2009-06-26	-1.75	A
USGS	05536121	2009-06-27	-2.27	A
USGS	05536121	2009-06-28	-2.02	A
USGS	05536121	2009-06-29	-2.03	A
USGS	05536121	2009-06-30	-1.97	A
USGS	05536121	2009-07-01	-2.14	A
USGS	05536121	2009-07-02	-1.98	A
USGS	05536121	2009-07-03	-1.96	A
USGS	05536121	2009-07-04	-2.46	A
USGS	05536121	2009-07-05	-1.80	A
USGS	05536121	2009-07-06	-2.10	A
USGS	05536121	2009-07-07	-2.06	A
USGS	05536121	2009-07-08	-2.01	A
USGS	05536121	2009-07-09	-1.90	A
USGS	05536121	2009-07-10	-2.38	A
USGS	05536121	2009-07-11	-2.11	A
USGS	05536121	2009-07-12	-2.00	A
USGS	05536121	2009-07-13	-2.27	A
USGS	05536121	2009-07-14	-1.93	A
USGS	05536121	2009-07-15	-1.93	A
USGS	05536121	2009-07-16	-1.87	A
USGS	05536121	2009-07-17	-1.90	A
USGS	05536121	2009-07-18	-2.37	A
USGS	05536121	2009-07-19	-2.10	A
USGS	05536121	2009-07-20	-1.92	A
USGS	05536121	2009-07-21	-2.13	A
USGS	05536121	2009-07-22	-2.26	A
USGS	05536121	2009-07-23	-2.08	A
USGS	05536121	2009-07-24	-2.17	A
USGS	05536121	2009-07-25	-2.39	A
USGS	05536121	2009-07-26	-1.89	A
USGS	05536121	2009-07-27	-2.14	A
USGS	05536121	2009-07-28	-2.34	A
USGS	05536121	2009-07-29	-1.90	A
USGS	05536121	2009-07-30	-1.94	A
USGS	05536121	2009-07-31	-2.13	A
USGS	05536121	2009-08-01	-2.01	A
USGS	05536121	2009-08-02	-2.06	A
USGS	05536121	2009-08-03	-2.17	A
USGS	05536121	2009-08-04	-2.29	A
USGS	05536121	2009-08-05	-1.92	A
USGS	05536121	2009-08-06	-2.05	A
USGS	05536121	2009-08-07	-2.17	A
USGS	05536121	2009-08-08	-2.24	A
USGS	05536121	2009-08-09	-1.87	A
USGS	05536121	2009-08-10	-2.33	A
USGS	05536121	2009-08-11	-1.99	A
USGS	05536121	2009-08-12	-2.16	A
USGS	05536121	2009-08-13	-2.16	A
USGS	05536121	2009-08-14	-1.97	A
USGS	05536121	2009-08-15	-1.90	A
USGS	05536121	2009-08-16	-2.13	A
USGS	05536121	2009-08-17	-2.67	A
USGS	05536121	2009-08-18	-1.95	A
USGS	05536121	2009-08-19	-2.31	A
USGS	05536121	2009-08-20	-2.60	A
USGS	05536121	2009-08-21	-1.96	A
USGS	05536121	2009-08-22	-2.23	A
USGS	05536121	2009-08-23	-2.17	A
USGS	05536121	2009-08-24	-2.02	A
USGS	05536121	2009-08-25	-1.91	A
USGS	05536121	2009-08-26	-2.68	A
USGS	05536121	2009-08-27	-2.82	A
USGS	05536121	2009-08-28	-2.27	A
USGS	05536121	2009-08-29	-2.00	A
USGS	05536121	2009-08-30	-1.81	A
USGS	05536121	2009-08-31	-2.23	A
USGS	05536121	2009-09-01	-1.92	A
USGS	05536121	2009-09-02	-2.20	A
USGS	05536121	2009-09-03	-1.96	A
USGS	05536121	2009-09-04	-2.23	A
USGS	05536121	2009-09-05	-2.28	A
USGS	05536121	2009-09-06	-2.32	A
USGS	05536121	2009-09-07	-2.07	A
USGS	05536121	2009-09-08	-1.96	A
USGS	05536121	2009-09-09	-2.24	A
USGS	05536121	2009-09-10	-2.11	A
USGS	05536121	2009-09-11	-2.28	A
USGS	05536121	2009-09-12	-2.12	A
USGS	05536121	2009-09-13	-2.26	A
USGS	05536121	2009-09-14	-2.04	A
USGS	05536121	2009-09-15	-1.99	A
USGS	05536121	2009-09-16	-2.18	A
USGS	05536121	2009-09-17	-2.25	A
USGS	05536121	2009-09-18	-2.21	A
USGS	05536121	2009-09-19	-2.14	A
USGS	05536121	2009-09-20	-2.20	A
USGS	05536121	2009-09-21	-2.21	A
USGS	05536121	2009-09-22	-2.07	A
USGS	05536121	2009-09-23	-2.12	A
USGS	05536121	2009-09-24	-2.24	A
USGS	05536121	2009-09-25	-2.27	A
USGS	05536121	2009-09-26	-2.21	A
USGS	05536121	2009-09-27	-2.19	A
USGS	05536121	2009-09-28	-2.07	A
USGS	05536121	2009-09-29	-2.30	A
USGS	05536121	2009-09-30	-2.28	A
USGS	05536121	2009-10-01	-2.25	A
USGS	05536121	2009-10-02	-2.17	A
USGS	05536121	2009-10-03	-1.95	A
USGS	05536121	2009-10-04	-2.25	A
USGS	05536121	2009-10-05	-2.12	A
USGS	05536121	2009-10-06	-2.32	A
USGS	05536121	2009-10-07	-2.09	A
USGS	05536121	2009-10-08	-2.23	A
USGS	05536121	2009-10-09	-2.03	A
USGS	05536121	2009-10-10	-1.81	A
USGS	05536121	2009-10-11	-2.12	A
USGS	05536121	2009-10-12	-2.08	A
USGS	05536121	2009-10-13	-1.96	A
USGS	05536121	2009-10-14	-2.20	A
USGS	05536121	2009-10-15	-2.36	A
USGS	05536121	2009-10-16	-2.09	A
USGS	05536121	2009-10-17	-2.26	A
USGS	05536121	2009-10-18	-2.38	A
USGS	05536121	2009-10-19	-2.17	A
USGS	05536121	2009-10-20	-2.05	A
USGS	05536121	2009-10-21	-2.22	A
USGS	05536121	2009-10-22	-2.44	A
USGS	05536121	2009-10-23	-1.86	A
USGS	05536121	2009-10-24	-2.19	A
USGS	05536121	2009-10-25	-2.60	A
USGS	05536121	2009-10-26	-2.04	A
USGS	05536121	2009-10-27	-1.92	A
USGS	05536121	2009-10-28	-1.99	A
USGS	05536121	2009-10-29	-2.77	A
USGS	05536121	2009-10-30	-1.90	A
USGS	05536121	2009-10-31	-2.09	A
USGS	05536121	2009-11-01	-1.91	A
USGS	05536121	2009-11-02	-2.34	A
USGS	05536121	2009-11-03	-1.99	A
USGS	05536121	2009-11-04	-2.32	A
USGS	05536121	2009-11-05	-2.06	A
USGS	05536121	2009-11-06	-2.59	A
USGS	05536121	2009-11-07	-2.00	A
USGS	05536121	2009-11-08	-2.17	A
USGS	05536121	2009-11-09	-2.19	A
USGS	05536121	2009-11-10	-1.76	A
USGS	05536121	2009-11-11	-2.19	A
USGS	05536121	2009-11-12	-2.13	A
USGS	05536121	2009-11-13	-2.09	A
USGS	05536121	2009-11-14	-2.24	A
USGS	05536121	2009-11-15	-2.39	A
USGS	05536121	2009-11-16	-2.47	A
USGS	05536121	2009-11-17	-2.31	A
USGS	05536121	2009-11-18	-2.22	A
USGS	05536121	2009-11-19	-2.23	A
USGS	05536121	2009-11-20	-2.13	A
USGS	05536121	2009-11-21	-2.22	A
USGS	05536121	2009-11-22	-2.25	A
USGS	05536121	2009-11-23	-2.26	A
USGS	05536121	2009-11-24	-2.38	A
USGS	05536121	2009-11-25	-2.03	A
USGS	05536121	2009-11-26	-2.15	A
USGS	05536121	2009-11-27	-2.00	A
USGS	05536121	2009-11-28	-2.13	A
USGS	05536121	2009-11-29	-2.03	A
USGS	05536121	2009-11-30	-2.39	A
USGS	05536121	2009-12-01	-2.30	A
USGS	05536121	2009-12-02	-1.75	A
USGS	05536121	2009-12-03	-1.96	A
USGS	05536121	2009-12-04	-2.21	A
USGS	05536121	2009-12-05	-1.93	A
USGS	05536121	2009-12-06	-2.21	A
USGS	05536121	2009-12-07	-2.30	A
USGS	05536121	2009-12-08	-2.18	A
USGS	05536121	2009-12-09	-1.96	A
USGS	05536121	2009-12-10	-2.23	A
USGS	05536121	2009-12-11	-2.48	A
USGS	05536121	2009-12-12	-2.35	A
USGS	05536121	2009-12-13	-2.13	A
USGS	05536121	2009-12-14	-1.98	A
USGS	05536121	2009-12-15	-2.10	A
USGS	05536121	2009-12-16	-2.24	A
USGS	05536121	2009-12-17	-2.17	A
USGS	05536121	2009-12-18	-2.08	A
USGS	05536121	2009-12-19	-2.16	A
USGS	05536121	2009-12-20	-2.10	A
USGS	05536121	2009-12-21	-2.19	A
USGS	05536121	2009-12-22	-2.15	A
USGS	05536121	2009-12-23	-2.25	A
USGS	05536121	2009-12-24	-2.67	A
USGS	05536121	2009-12-25	-2.26	A
USGS	05536121	2009-12-26	-2.10	A
USGS	05536121	2009-12-27	-2.27	A
USGS	05536121	2009-12-28	-2.14	A
USGS	05536121	2009-12-29	-1.95	A
USGS	05536121	2009-12-30	-2.10	A
USGS	05536121	2009-12-31	-2.40	A
USGS	05536121	2010-01-01	-2.16	A
USGS	05536121	2010-01-02	-1.86	A
USGS	05536121	2010-01-03	-2.30	A
USGS	05536121	2010-01-04	-2.39	A
USGS	05536121	2010-01-05	-2.20	A
USGS	05536121	2010-01-06	-2.18	A
USGS	05536121	2010-01-07	-2.00	A
USGS	05536121	2010-01-08	-1.92	A
USGS	05536121	2010-01-09	-2.54	A
USGS	05536121	2010-01-10	-2.16	A
USGS	05536121	2010-01-11	-1.94	A
USGS	05536121	2010-01-12	-2.42	A
USGS	05536121	2010-01-13	-2.17	A
USGS	05536121	2010-01-14	-2.20	A
USGS	05536121	2010-01-15	-2.22	A
USGS	05536121	2010-01-16	-2.25	A
USGS	05536121	2010-01-17	-2.32	A
USGS	05536121	2010-01-18	-2.46	A
USGS	05536121	2010-01-19	-2.60	A
USGS	05536121	2010-01-20	-2.24	A
USGS	05536121	2010-01-21	-2.15	A
USGS	05536121	2010-01-22	-3.17	A
USGS	05536121	2010-01-23	-2.65	A
USGS	05536121	2010-01-24	-1.98	A
USGS	05536121	2010-01-25	-1.91	A
USGS	05536121	2010-01-26	-2.26	A
USGS	05536121	2010-01-27	-2.96	A
USGS	05536121	2010-01-28	-2.13	A
USGS	05536121	2010-01-29	-2.02	A
USGS	05536121	2010-01-30	-2.14	A
USGS	05536121	2010-01-31	-2.16	A
USGS	05536121	2010-02-01	-2.47	A
USGS	05536121	2010-02-02	-2.63	A
USGS	05536121	2010-02-03	-2.13	A
USGS	05536121	2010-02-04	-2.11	A
USGS	05536121	2010-02-05	-2.41	A
USGS	05536121	2010-02-06	-2.39	A
USGS	05536121	2010-02-07	-2.30	A
USGS	05536121	2010-02-08	-2.24	A
USGS	05536121	2010-02-09	-2.14	A
USGS	05536121	2010-02-10	-2.14	A
USGS	05536121	2010-02-11	-2.29	A
USGS	05536121	2010-02-12	-2.32	A
USGS	05536121	2010-02-13	-2.19	A
USGS	05536121	2010-02-14	-2.13	A
USGS	05536121	2010-02-15	-2.22	A
USGS	05536121	2010-02-16	-2.21	A
USGS	05536121	2010-02-17	-2.15	A
USGS	05536121	2010-02-18	-2.30	A
USGS	05536121	2010-02-19	-2.31	A
USGS	05536121	2010-02-20	-2.22	A
USGS	05536121	2010-02-21	-2.06	A
USGS	05536121	2010-02-22	-2.10	A
USGS	05536121	2010-02-23	-2.20	A
USGS	05536121	2010-02-24	-2.03	A
USGS	05536121	2010-02-25	-2.61	A
USGS	05536121	2010-02-26	-2.08	A
USGS	05536121	2010-02-27	-1.97	A
USGS	05536121	2010-02-28	-2.02	A
USGS	05536121	2010-03-01	-2.00	A
USGS	05536121	2010-03-02	-2.25	A
USGS	05536121	2010-03-03	-2.07	A
USGS	05536121	2010-03-04	-2.08	A
USGS	05536121	2010-03-05	-2.30	A
USGS	05536121	2010-03-06	-2.03	A
USGS	05536121	2010-03-07	-2.33	A
USGS	05536121	2010-03-08	-2.16	A
USGS	05536121	2010-03-09	-2.04	A
USGS	05536121	2010-03-10	-2.01	A
USGS	05536121	2010-03-11	-2.34	A
USGS	05536121	2010-03-12	-1.96	A
USGS	05536121	2010-03-13	-2.29	A
USGS	05536121	2010-03-14	-2.26	A
USGS	05536121	2010-03-15	-1.92	A
USGS	05536121	2010-03-16	-2.32	A
USGS	05536121	2010-03-17	-1.93	A
USGS	05536121	2010-03-18	-2.13	A
USGS	05536121	2010-03-19	-2.08	A
USGS	05536121	2010-03-20	-2.46	A
USGS	05536121	2010-03-21	-1.99	A
USGS	05536121	2010-03-22	-2.25	A
USGS	05536121	2010-03-23	-2.14	A
USGS	05536121	2010-03-24	-1.96	A
USGS	05536121	2010-03-25	-2.46	A
USGS	05536121	2010-03-26	-2.32	A
USGS	05536121	2010-03-27	-2.08	A
USGS	05536121	2010-03-28	-2.27	A
USGS	05536121	2010-03-29	-2.56	A
USGS	05536121	2010-03-30	-2.17	A
USGS	05536121	2010-03-31	-2.14	A
USGS	05536121	2010-04-01	-2.24	A
USGS	05536121	2010-04-02	-2.23	A
USGS	05536121	2010-04-03	-2.21	A
USGS	05536121	2010-04-04	-2.24	A
USGS	05536121	2010-04-05	-2.58	A
USGS	05536121	2010-04-06	-2.85	A
USGS	05536121	2010-04-07	-2.17	A
USGS	05536121	2010-04-08	-2.40	A
USGS	05536121	2010-04-09	-2.17	A
USGS	05536121	2010-04-10	-1.94	A
USGS	05536121	2010-04-11	-2.00	A
USGS	05536121	2010-04-12	-2.25	A
USGS	05536121	2010-04-13	-2.42	A
USGS	05536121	2010-04-14	-2.06	A
USGS	05536121	2010-04-15	-2.12	A
USGS	05536121	2010-04-16	-2.46	A
USGS	05536121	2010-04-17	-2.41	A
USGS	05536121	2010-04-18	-2.20	A
USGS	05536121	2010-04-19	-2.15	A
USGS	05536121	2010-04-20	-2.14	A
USGS	05536121	2010-04-21	-2.13	A
USGS	05536121	2010-04-22	-2.19	A
USGS	05536121	2010-04-23	-2.28	A
USGS	05536121	2010-04-24	-2.13	A
USGS	05536121	2010-04-25	-2.66	A
USGS	05536121	2010-04-26	-2.44	A
USGS	05536121	2010-04-27	-2.10	A
USGS	05536121	2010-04-28	-2.05	A
USGS	05536121	2010-04-29	-2.01	A
USGS	05536121	2010-04-30	-2.05	A
USGS	05536121	2010-05-01	-2.41	A
USGS	05536121	2010-05-02	-2.20	A
USGS	05536121	2010-05-03	-2.14	A
USGS	05536121	2010-05-04	-2.61	A
USGS	05536121	2010-05-05	-1.98	A
USGS	05536121	2010-05-06	-2.27	A
USGS	05536121	2010-05-07	-2.91	A
USGS	05536121	2010-05-08	-2.36	A
USGS	05536121	2010-05-09	-2.18	A
USGS	05536121	2010-05-10	-2.51	A
USGS	05536121	2010-05-11	-2.59	A
USGS	05536121	2010-05-12	-2.16	A
USGS	05536121	2010-05-13	-2.61	A
USGS	05536121	2010-05-14	-1.89	A
USGS	05536121	2010-05-15	-1.60	A
USGS	05536121	2010-05-16	-2.06	A
USGS	05536121	2010-05-17	-2.40	A
USGS	05536121	2010-05-18	-2.37	A
USGS	05536121	2010-05-19	-2.12	A
USGS	05536121	2010-05-20	-1.89	A
USGS	05536121	2010-05-21	-2.05	A
USGS	05536121	2010-05-22	-1.86	A
USGS	05536121	2010-05-23	-2.36	A
USGS	05536121	2010-05-24	-2.40	A
USGS	05536121	2010-05-25	-2.30	A
USGS	05536121	2010-05-26	-2.19	A
USGS	05536121	2010-05-27	-2.14	A
USGS	05536121	2010-05-28	-2.05	A
USGS	05536121	2010-05-29	-2.07	A
USGS	05536121	2010-05-30	-2.11	A
USGS	05536121	2010-05-31	-2.31	A
USGS	05536121	2010-06-01	-2.69	A
USGS	05536121	2010-06-02	-2.45	A
USGS	05536121	2010-06-03	-2.17	A
USGS	05536121	2010-06-04	-2.26	A
USGS	05536121	2010-06-05	-3.20	A
USGS	05536121	2010-06-06	-2.13	A
USGS	05536121	2010-06-07	-2.21	A
USGS	05536121	2010-06-08	-2.96	A
USGS	05536121	2010-06-09	-2.25	A
USGS	05536121	2010-06-10	-2.11	A
USGS	05536121	2010-06-11	-2.24	A
USGS	05536121	2010-06-12	-2.37	A
USGS	05536121	2010-06-13	-2.67	A
USGS	05536121	2010-06-14	-2.40	A
USGS	05536121	2010-06-15	-2.19	A
USGS	05536121	2010-06-16	-2.62	A
USGS	05536121	2010-06-17	-1.94	A
USGS	05536121	2010-06-18	-2.45	A
USGS	05536121	2010-06-19	-2.79	A
USGS	05536121	2010-06-20	-2.33	A
USGS	05536121	2010-06-21	-2.36	A
USGS	05536121	2010-06-22	-2.25	A
USGS	05536121	2010-06-23	-1.99	A
USGS	05536121	2010-06-24	-2.35	A
USGS	05536121	2010-06-25	-2.14	A
USGS	05536121	2010-06-26	-2.84	A
USGS	05536121	2010-06-27	-2.85	A
USGS	05536121	2010-06-28	-1.93	A
USGS	05536121	2010-06-29	-2.05	A
USGS	05536121	2010-06-30	-2.16	A
USGS	05536121	2010-07-01	-2.26	A
USGS	05536121	2010-07-02	-2.05	A
USGS	05536121	2010-07-03	-2.18	A
USGS	05536121	2010-07-04	-2.38	A
USGS	05536121	2010-07-05	-2.28	A
USGS	05536121	2010-07-06	-1.99	A
USGS	05536121	2010-07-07	-2.40	A
USGS	05536121	2010-07-08	-2.30	A
USGS	05536121	2010-07-09	-2.11	A
USGS	05536121	2010-07-10	-1.97	A
USGS	05536121	2010-07-11	-2.10	A
USGS	05536121	2010-07-12	-2.26	A
USGS	05536121	2010-07-13	-2.34	A
USGS	05536121	2010-07-14	-2.13	A
USGS	05536121	2010-07-15	-2.54	A
USGS	05536121	2010-07-16	-2.18	A
USGS	05536121	2010-07-17	-2.19	A
USGS	05536121	2010-07-18	-2.11	A
USGS	05536121	2010-07-19	-2.32	A
USGS	05536121	2010-07-20	-2.48	A
USGS	05536121	2010-07-21	-2.36	A
USGS	05536121	2010-07-22	-2.16	A
USGS	05536121	2010-07-23	-2.50	A
USGS	05536121	2010-07-24	1.43	A
USGS	05536121	2010-07-25	-1.04	A
USGS	05536121	2010-07-26	-2.56	A
USGS	05536121	2010-07-27	-1.88	A
USGS	05536121	2010-07-28	-2.57	A
USGS	05536121	2010-07-29	-2.07	A
USGS	05536121	2010-07-30	-2.06	A
USGS	05536121	2010-07-31	-2.23	A
USGS	05536121	2010-08-01	-1.85	A
USGS	05536121	2010-08-02	-2.40	A
USGS	05536121	2010-08-03	-2.52	A
USGS	05536121	2010-08-04	-2.43	A
USGS	05536121	2010-08-05	-2.49	A
USGS	05536121	2010-08-06	-2.05	A
USGS	05536121	2010-08-07	-2.36	A
USGS	05536121	2010-08-08	-1.90	A
USGS	05536121	2010-08-09	-2.65	A
USGS	05536121	2010-08-10	-2.22	A
USGS	05536121	2010-08-11	-2.25	A
USGS	05536121	2010-08-12	-2.05	A
USGS	05536121	2010-08-13	-2.15	A
USGS	05536121	2010-08-14	-2.27	A
USGS	05536121	2010-08-15	-2.01	A
USGS	05536121	2010-08-16	-2.28	A
USGS	05536121	2010-08-17	-1.97	A
USGS	05536121	2010-08-18	-2.31	A
USGS	05536121	2010-08-19	-1.91	A
USGS	05536121	2010-08-20	-2.12	A
USGS	05536121	2010-08-21	-1.96	A
USGS	05536121	2010-08-22	-2.17	A
USGS	05536121	2010-08-23	-2.39	A
USGS	05536121	2010-08-24	-2.00	A
USGS	05536121	2010-08-25	-2.13	A
USGS	05536121	2010-08-26	-2.28	A
USGS	05536121	2010-08-27	-2.16	A
USGS	05536121	2010-08-28	-2.02	A
USGS	05536121	2010-08-29	-2.04	A
USGS	05536121	2010-08-30	-2.12	A
USGS	05536121	2010-08-31	-2.06	A
USGS	05536121	2010-09-01	-2.61	A
USGS	05536121	2010-09-02	-2.29	A
USGS	05536121	2010-09-03	-2.40	A
USGS	05536121	2010-09-04	-1.90	A
USGS	05536121	2010-09-05	-1.88	A
USGS	05536121	2010-09-06	-1.93	A
USGS	05536121	2010-09-07	-2.47	A
USGS	05536121	2010-09-08	-2.44	A
USGS	05536121	2010-09-09	-2.09	A
USGS	05536121	2010-09-10	-1.93	A
USGS	05536121	2010-09-11	-2.62	A
USGS	05536121	2010-09-12	-2.31	A
USGS	05536121	2010-09-13	-2.08	A
USGS	05536121	2010-09-14	-1.99	A
USGS	05536121	2010-09-15	-2.09	A
USGS	05536121	2010-09-16	-2.40	A
USGS	05536121	2010-09-17	-2.13	A
USGS	05536121	2010-09-18	-2.31	A
USGS	05536121	2010-09-19	-2.67	A
USGS	05536121	2010-09-20	-2.27	A
USGS	05536121	2010-09-21	-2.28	A
USGS	05536121	2010-09-22	-2.59	A
USGS	05536121	2010-09-23	-1.99	A
USGS	05536121	2010-09-24	-2.34	A
USGS	05536121	2010-09-25	-2.20	A
USGS	05536121	2010-09-26	-2.16	A
USGS	05536121	2010-09-27	-2.00	A
USGS	05536121	2010-09-28	-2.16	A
USGS	05536121	2010-09-29	-2.20	A
USGS	05536121	2010-09-30	-2.35	A
USGS	05536121	2010-10-01	-2.23	A
USGS	05536121	2010-10-02	-1.96	A
USGS	05536121	2010-10-03	-2.12	A
USGS	05536121	2010-10-04	-2.28	A
USGS	05536121	2010-10-05	-2.16	A
USGS	05536121	2010-10-06	-2.30	A
USGS	05536121	2010-10-07	-2.14	A
USGS	05536121	2010-10-08	-2.07	A
USGS	05536121	2010-10-09	-2.09	A
USGS	05536121	2010-10-10	-2.08	A
USGS	05536121	2010-10-11	-2.20	A
USGS	05536121	2010-10-12	-2.13	A
USGS	05536121	2010-10-13	-2.05	A
USGS	05536121	2010-10-14	-2.06	A
USGS	05536121	2010-10-15	-2.32	A
USGS	05536121	2010-10-16	-2.50	A
USGS	05536121	2010-10-17	-2.35	A
USGS	05536121	2010-10-18	-2.13	A
USGS	05536121	2010-10-19	-2.12	A
USGS	05536121	2010-10-20	-1.96	A
USGS	05536121	2010-10-21	-2.14	A
USGS	05536121	2010-10-22	-2.22	A
USGS	05536121	2010-10-23	-2.10	A
USGS	05536121	2010-10-24	-2.52	A
USGS	05536121	2010-10-25	-2.12	A
USGS	05536121	2010-10-26	-2.39	A
USGS	05536121	2010-10-27	-2.32	A
USGS	05536121	2010-10-28	-2.48	A
USGS	05536121	2010-10-29	-2.13	A
USGS	05536121	2010-10-30	-2.11	A
USGS	05536121	2010-10-31	-2.08	A
USGS	05536121	2010-11-01	-2.10	A
USGS	05536121	2010-11-02	-2.49	A
USGS	05536121	2010-11-03	-2.15	A
USGS	05536121	2010-11-04	-2.08	A
USGS	05536121	2010-11-05	-2.32	A
USGS	05536121	2010-11-06	-2.14	A
USGS	05536121	2010-11-07	-2.18	A
USGS	05536121	2010-11-08	-2.15	A
USGS	05536121	2010-11-09	-2.22	A
USGS	05536121	2010-11-10	-2.09	A
USGS	05536121	2010-11-11	-1.95	A
USGS	05536121	2010-11-12	-2.36	A
USGS	05536121	2010-11-13	-1.99	A
USGS	05536121	2010-11-14	-2.31	A
USGS	05536121	2010-11-15	-2.08	A
USGS	05536121	2010-11-16	-2.10	A
USGS	05536121	2010-11-17	-2.39	A
USGS	05536121	2010-11-18	-2.26	A
USGS	05536121	2010-11-19	-2.03	A
USGS	05536121	2010-11-20	-2.35	A
USGS	05536121	2010-11-21	-2.16	A
USGS	05536121	2010-11-22	-2.00	A
USGS	05536121	2010-11-23	-2.69	A
USGS	05536121	2010-11-24	-2.48	A
USGS	05536121	2010-11-25	-2.53	A
USGS	05536121	2010-11-26	-2.27	A
USGS	05536121	2010-11-27	-2.46	A
USGS	05536121	2010-11-28	-2.51	A
USGS	05536121	2010-11-29	-2.53	A
USGS	05536121	2010-11-30	-2.30	A
USGS	05536121	2010-12-01	-2.13	A
USGS	05536121	2010-12-02	-2.28	A
USGS	05536121	2010-12-03	-2.14	A
USGS	05536121	2010-12-04	-2.11	A
USGS	05536121	2010-12-05	-2.03	A
USGS	05536121	2010-12-06	-2.28	A
USGS	05536121	2010-12-07	-2.27	A
USGS	05536121	2010-12-08	-2.18	A
USGS	05536121	2010-12-09	-2.21	A
USGS	05536121	2010-12-10	-2.22	A
USGS	05536121	2010-12-11	-2.64	A
USGS	05536121	2010-12-12	-2.25	A
USGS	05536121	2010-12-13	-2.31	A
USGS	05536121	2010-12-14	-2.23	A
USGS	05536121	2010-12-15	-2.17	A
USGS	05536121	2010-12-16	-2.16	A
USGS	05536121	2010-12-17	-2.15	A
USGS	05536121	2010-12-18	-2.29	A
USGS	05536121	2010-12-19	-2.36	A
USGS	05536121	2010-12-20	-2.31	A
USGS	05536121	2010-12-21	-2.41	A
USGS	05536121	2010-12-22	-2.69	A
USGS	05536121	2010-12-23	-2.48	A
USGS	05536121	2010-12-24	-2.46	A
USGS	05536121	2010-12-25	-2.41	A
USGS	05536121	2010-12-26	-2.41	A
USGS	05536121	2010-12-27	-2.12	A
USGS	05536121	2010-12-28	-2.38	A
USGS	05536121	2010-12-29	-2.26	A
USGS	05536121	2010-12-30	-2.49	A
USGS	05536121	2010-12-31	-3.11	A
USGS	05536121	2011-01-01	-2.53	A
USGS	05536121	2011-01-02	-2.25	A
USGS	05536121	2011-01-03	-2.55	A
USGS	05536121	2011-01-04	-2.33	A
USGS	05536121	2011-01-05	-2.39	A
USGS	05536121	2011-01-06	-2.57	A
USGS	05536121	2011-01-07	-2.53	A
USGS	05536121	2011-01-08	-2.39	A
USGS	05536121	2011-01-09	-2.60	A
USGS	05536121	2011-01-10	-2.55	A
USGS	05536121	2011-01-11	-2.53	A
USGS	05536121	2011-01-12	-2.49	A
USGS	05536121	2011-01-13	-2.42	A
USGS	05536121	2011-01-14	-2.44	A
USGS	05536121	2011-01-15	-2.61	A
