# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-05-24 18:06:21 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05536123 CHICAGO RIVER AT COLUMBUS DRIVE AT CHICAGO, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05536123
#    DD parameter statistic   Description
#    35   00065     00003     Gage height, feet (Mean)
#    48   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
# 
agency_cd	site_no	datetime	35_00065_00003	35_00065_00003_cd
USGS	05536123	2008-12-09	-2.30	A
USGS	05536123	2008-12-10	-1.89	A
USGS	05536123	2008-12-11	-2.20	A
USGS	05536123	2008-12-12	-2.13	A
USGS	05536123	2008-12-13	-2.36	A
USGS	05536123	2008-12-14	-2.02	A
USGS	05536123	2008-12-15	-2.83	A
USGS	05536123	2008-12-16	-2.14	A
USGS	05536123	2008-12-17	-2.38	A
USGS	05536123	2008-12-18	-2.22	A
USGS	05536123	2008-12-19	-2.33	A
USGS	05536123	2008-12-20	-2.23	A
USGS	05536123	2008-12-21	-2.17	A
USGS	05536123	2008-12-22	-2.28	A
USGS	05536123	2008-12-23	-2.39	A
USGS	05536123	2008-12-24	-2.32	A
USGS	05536123	2008-12-25	-2.36	A
USGS	05536123	2008-12-26	-2.59	A
USGS	05536123	2008-12-27	1.21	A
USGS	05536123	2008-12-28	1.17	A
USGS	05536123	2008-12-29	-1.74	A
USGS	05536123	2008-12-30	-2.24	A
USGS	05536123	2008-12-31	-2.25	A
USGS	05536123	2009-01-01	-1.93	A
USGS	05536123	2009-01-02	-2.44	A
USGS	05536123	2009-01-03	-1.86	A
USGS	05536123	2009-01-04	-2.50	A
USGS	05536123	2009-01-05	-1.94	A
USGS	05536123	2009-01-06	-2.13	A
USGS	05536123	2009-01-07	-2.02	A
USGS	05536123	2009-01-08	-2.23	A
USGS	05536123	2009-01-09	-2.28	A
USGS	05536123	2009-01-10	-2.16	A
USGS	05536123	2009-01-11	-2.39	A
USGS	05536123	2009-01-12	-2.06	A
USGS	05536123	2009-01-13	-1.99	A
USGS	05536123	2009-01-14	-2.33	A
USGS	05536123	2009-01-15	-1.83	A
USGS	05536123	2009-01-16	-2.17	A
USGS	05536123	2009-01-17	-2.32	A
USGS	05536123	2009-01-18	-2.08	A
USGS	05536123	2009-01-19	-2.04	A
USGS	05536123	2009-01-20	-2.26	A
USGS	05536123	2009-01-21	-1.90	A
USGS	05536123	2009-01-22	-1.99	A
USGS	05536123	2009-01-23	-1.97	A
USGS	05536123	2009-01-24	-1.93	A
USGS	05536123	2009-01-25	-2.03	A
USGS	05536123	2009-01-26	-2.02	A
USGS	05536123	2009-01-27	-1.86	A
USGS	05536123	2009-01-28	-1.99	A
USGS	05536123	2009-01-29	-2.16	A
USGS	05536123	2009-01-30	-2.00	A
USGS	05536123	2009-01-31	-2.04	A
USGS	05536123	2009-02-01	-2.26	A
USGS	05536123	2009-02-02	-1.95	A
USGS	05536123	2009-02-03	-1.95	A
USGS	05536123	2009-02-04	-2.04	A
USGS	05536123	2009-02-05	-2.00	A
USGS	05536123	2009-02-06	-2.17	A
USGS	05536123	2009-02-07	-1.78	A
USGS	05536123	2009-02-08	-2.19	A
USGS	05536123	2009-02-09	-2.10	A
USGS	05536123	2009-02-10	-2.28	A
USGS	05536123	2009-02-11	-3.04	A
USGS	05536123	2009-02-12	-2.32	A
USGS	05536123	2009-02-13	-2.38	A
USGS	05536123	2009-02-14	-2.10	A
USGS	05536123	2009-02-15	-2.21	A
USGS	05536123	2009-02-16	-2.22	A
USGS	05536123	2009-02-17	-2.01	A
USGS	05536123	2009-02-18	-2.04	A
USGS	05536123	2009-02-19	-2.28	A
USGS	05536123	2009-02-20	-2.02	A
USGS	05536123	2009-02-21	-2.02	A
USGS	05536123	2009-02-22	-2.35	A
USGS	05536123	2009-02-23	-2.05	A
USGS	05536123	2009-02-24	-2.03	A
USGS	05536123	2009-02-25	-2.05	A
USGS	05536123	2009-02-26	-2.54	A
USGS	05536123	2009-02-27	-1.35	A
USGS	05536123	2009-02-28	-1.77	A
USGS	05536123	2009-03-01	-2.24	A
USGS	05536123	2009-03-02	-2.53	A
USGS	05536123	2009-03-03	-1.98	A
USGS	05536123	2009-03-04	-2.23	A
USGS	05536123	2009-03-05	-2.32	A
USGS	05536123	2009-03-06	-2.39	A
USGS	05536123	2009-03-07	-3.45	A
USGS	05536123	2009-03-08	0.54	A
USGS	05536123	2009-03-09	-0.38	A
USGS	05536123	2009-03-10	-1.42	A
USGS	05536123	2009-03-11	-2.29	A
USGS	05536123	2009-03-12	-2.10	A
USGS	05536123	2009-03-13	-2.03	A
USGS	05536123	2009-03-14	-1.72	A
USGS	05536123	2009-03-15	-2.00	A
USGS	05536123	2009-03-16	-1.97	A
USGS	05536123	2009-03-17	-2.58	A
USGS	05536123	2009-03-18	-2.02	A
USGS	05536123	2009-03-19	-2.14	A
USGS	05536123	2009-03-20	-2.04	A
USGS	05536123	2009-03-21	-1.89	A
USGS	05536123	2009-03-22	-2.07	A
USGS	05536123	2009-03-23	-2.13	A
USGS	05536123	2009-03-24	-2.25	A
USGS	05536123	2009-03-25	-2.52	A
USGS	05536123	2009-03-26	-2.08	A
USGS	05536123	2009-03-27	-2.06	A
USGS	05536123	2009-03-28	-2.24	A
USGS	05536123	2009-03-29	-2.59	A
USGS	05536123	2009-03-30	-1.86	A
USGS	05536123	2009-03-31	-2.02	A
USGS	05536123	2009-04-01	-2.21	A
USGS	05536123	2009-04-02	-2.28	A
USGS	05536123	2009-04-03	-2.32	A
USGS	05536123	2009-04-04	-1.99	A
USGS	05536123	2009-04-05	-2.77	A
USGS	05536123	2009-04-06	-2.10	A
USGS	05536123	2009-04-07	-2.43	A
USGS	05536123	2009-04-08	-2.07	A
USGS	05536123	2009-04-09	-2.27	A
USGS	05536123	2009-04-10	-2.40	A
USGS	05536123	2009-04-11	-1.95	A
USGS	05536123	2009-04-12	-2.11	A
USGS	05536123	2009-04-13	-2.52	A
USGS	05536123	2009-04-14	-2.37	A
USGS	05536123	2009-04-15	-2.04	A
USGS	05536123	2009-04-16	-2.20	A
USGS	05536123	2009-04-17	-2.06	A
USGS	05536123	2009-04-18	-2.44	A
USGS	05536123	2009-04-19	-2.55	A
USGS	05536123	2009-04-20	-2.30	A
USGS	05536123	2009-04-21	-1.74	A
USGS	05536123	2009-04-22	-2.30	A
USGS	05536123	2009-04-23	-2.35	A
USGS	05536123	2009-04-24	-2.09	A
USGS	05536123	2009-04-25	-2.45	A
USGS	05536123	2009-04-26	-2.64	A
USGS	05536123	2009-04-27	-2.58	A
USGS	05536123	2009-04-28	-2.73	A
USGS	05536123	2009-04-29	-1.70	A
USGS	05536123	2009-04-30	-2.68	A
USGS	05536123	2009-05-01	-1.79	A
USGS	05536123	2009-05-02	-2.14	A
USGS	05536123	2009-05-03	-1.90	A
USGS	05536123	2009-05-04	-2.14	A
USGS	05536123	2009-05-05	-2.35	A
USGS	05536123	2009-05-06	-1.90	A
USGS	05536123	2009-05-07	-2.62	A
USGS	05536123	2009-05-08	-1.79	A
USGS	05536123	2009-05-09	-2.52	A
USGS	05536123	2009-05-10	-2.01	A
USGS	05536123	2009-05-11	-2.13	A
USGS	05536123	2009-05-12	-2.09	A
USGS	05536123	2009-05-13	-3.01	A
USGS	05536123	2009-05-14	-2.67	A
USGS	05536123	2009-05-15	-2.65	A
USGS	05536123	2009-05-16	-2.21	A
USGS	05536123	2009-05-17	-2.31	A
USGS	05536123	2009-05-18	-2.39	A
USGS	05536123	2009-05-19	-2.41	A
USGS	05536123	2009-05-20	-1.79	A
USGS	05536123	2009-05-21	-2.26	A
USGS	05536123	2009-05-22	-2.17	A
USGS	05536123	2009-05-23	-2.03	A
USGS	05536123	2009-05-24	-2.36	A
USGS	05536123	2009-05-25	-2.09	A
USGS	05536123	2009-05-26	-2.43	A
USGS	05536123	2009-05-27	-2.23	A
USGS	05536123	2009-05-28	-1.77	A
USGS	05536123	2009-05-29	-2.29	A
USGS	05536123	2009-05-30	-2.21	A
USGS	05536123	2009-05-31	-2.45	A
USGS	05536123	2009-06-01	-2.63	A
USGS	05536123	2009-06-02	-2.06	A
USGS	05536123	2009-06-03	-1.96	A
USGS	05536123	2009-06-04	-2.22	A
USGS	05536123	2009-06-05	-1.88	A
USGS	05536123	2009-06-06	-2.04	A
USGS	05536123	2009-06-07	-2.32	A
USGS	05536123	2009-06-08	-2.83	A
USGS	05536123	2009-06-09	-2.08	A
USGS	05536123	2009-06-10	-2.06	A
USGS	05536123	2009-06-11	-2.07	A
USGS	05536123	2009-06-12	-1.96	A
USGS	05536123	2009-06-13	-2.69	A
USGS	05536123	2009-06-14	-2.00	A
USGS	05536123	2009-06-15	-2.13	A
USGS	05536123	2009-06-16	-1.99	A
USGS	05536123	2009-06-17	-1.94	A
USGS	05536123	2009-06-18	-2.22	A
USGS	05536123	2009-06-19	-0.86	A
USGS	05536123	2009-06-20	-1.86	A
USGS	05536123	2009-06-21	-2.41	A
USGS	05536123	2009-06-22	-2.40	A
USGS	05536123	2009-06-23	-1.91	A
USGS	05536123	2009-06-24	-1.98	A
USGS	05536123	2009-06-25	-2.69	A
USGS	05536123	2009-06-26	-1.77	A
USGS	05536123	2009-06-27	-2.31	A
USGS	05536123	2009-06-28	-2.05	A
USGS	05536123	2009-06-29	-2.07	A
USGS	05536123	2009-06-30	-2.02	A
USGS	05536123	2009-07-01	-2.18	A
USGS	05536123	2009-07-02	-2.02	A
USGS	05536123	2009-07-03	-2.01	A
USGS	05536123	2009-07-04	-2.52	A
USGS	05536123	2009-07-05	-1.85	A
USGS	05536123	2009-07-06	-2.14	A
USGS	05536123	2009-07-07	-2.10	A
USGS	05536123	2009-07-08	-2.05	A
USGS	05536123	2009-07-09	-1.94	A
USGS	05536123	2009-07-10	-2.43	A
USGS	05536123	2009-07-11	-2.15	A
USGS	05536123	2009-07-12	-2.04	A
USGS	05536123	2009-07-13	-2.30	A
USGS	05536123	2009-07-14	-1.98	A
USGS	05536123	2009-07-15	-1.98	A
USGS	05536123	2009-07-16	-1.92	A
USGS	05536123	2009-07-17	-1.95	A
USGS	05536123	2009-07-18	-2.42	A
USGS	05536123	2009-07-19	-2.15	A
USGS	05536123	2009-07-20	-1.97	A
USGS	05536123	2009-07-21	-2.19	A
USGS	05536123	2009-07-22	-2.30	A
USGS	05536123	2009-07-23	-2.12	A
USGS	05536123	2009-07-24	-2.21	A
USGS	05536123	2009-07-25	-2.42	A
USGS	05536123	2009-07-26	-1.93	A
USGS	05536123	2009-07-27	-2.18	A
USGS	05536123	2009-07-28	-2.38	A
USGS	05536123	2009-07-29	-1.93	A
USGS	05536123	2009-07-30	-1.97	A
USGS	05536123	2009-07-31	-2.16	A
USGS	05536123	2009-08-01	-2.04	A
USGS	05536123	2009-08-02	-2.10	A
USGS	05536123	2009-08-03	-2.20	A
USGS	05536123	2009-08-04	-2.32	A
USGS	05536123	2009-08-05	-1.95	A
USGS	05536123	2009-08-06	-2.08	A
USGS	05536123	2009-08-07	-2.20	A
USGS	05536123	2009-08-08	-2.26	A
USGS	05536123	2009-08-09	-1.90	A
USGS	05536123	2009-08-10	-2.36	A
USGS	05536123	2009-08-11	-2.01	A
USGS	05536123	2009-08-12	-2.19	A
USGS	05536123	2009-08-13	-2.18	A
USGS	05536123	2009-08-14	-1.99	A
USGS	05536123	2009-08-15	-1.92	A
USGS	05536123	2009-08-16	-2.16	A
USGS	05536123	2009-08-17	-2.69	A
USGS	05536123	2009-08-18	-1.97	A
USGS	05536123	2009-08-19	-2.34	A
USGS	05536123	2009-08-20	-2.62	A
USGS	05536123	2009-08-21	-1.99	A
USGS	05536123	2009-08-22	-2.27	A
USGS	05536123	2009-08-23	-2.20	A
USGS	05536123	2009-08-24	-2.06	A
USGS	05536123	2009-08-25	-1.94	A
USGS	05536123	2009-08-26	-2.71	A
USGS	05536123	2009-08-27	-2.85	A
USGS	05536123	2009-08-28	-2.29	A
USGS	05536123	2009-08-29	-2.03	A
USGS	05536123	2009-08-30	-1.83	A
USGS	05536123	2009-08-31	-2.24	A
USGS	05536123	2009-09-01	-1.94	A
USGS	05536123	2009-09-02	-2.21	A
USGS	05536123	2009-09-03	-1.97	A
USGS	05536123	2009-09-04	-2.23	A
USGS	05536123	2009-09-05	-2.28	A
USGS	05536123	2009-09-06	-2.32	A
USGS	05536123	2009-09-07	-2.07	A
USGS	05536123	2009-09-08	-1.97	A
USGS	05536123	2009-09-09	-2.24	A
USGS	05536123	2009-09-10	-2.11	A
USGS	05536123	2009-09-11	-2.29	A
USGS	05536123	2009-09-12	-2.12	A
USGS	05536123	2009-09-13	-2.26	A
USGS	05536123	2009-09-14	-2.03	A
USGS	05536123	2009-09-15	-1.99	A
USGS	05536123	2009-09-16	-2.18	A
USGS	05536123	2009-09-17	-2.25	A
USGS	05536123	2009-09-18	-2.21	A
USGS	05536123	2009-09-19	-2.14	A
USGS	05536123	2009-09-20	-2.20	A
USGS	05536123	2009-09-21	-2.21	A
USGS	05536123	2009-09-22	-2.08	A
USGS	05536123	2009-09-23	-2.12	A
USGS	05536123	2009-09-24	-2.24	A
USGS	05536123	2009-09-25	-2.27	A
USGS	05536123	2009-09-26	-2.20	A
USGS	05536123	2009-09-27	-2.17	A
USGS	05536123	2009-09-28	-2.05	A
USGS	05536123	2009-09-29	-2.28	A
USGS	05536123	2009-09-30	-2.26	A
USGS	05536123	2009-10-01	-2.23	A
USGS	05536123	2009-10-02	-2.16	A
USGS	05536123	2009-10-03	-1.94	A
USGS	05536123	2009-10-04	-2.24	A
USGS	05536123	2009-10-05	-2.10	A
USGS	05536123	2009-10-06	-2.31	A
USGS	05536123	2009-10-07	-2.08	A
USGS	05536123	2009-10-08	-2.22	A
USGS	05536123	2009-10-09	-2.01	A
USGS	05536123	2009-10-10	-1.80	A
USGS	05536123	2009-10-11	-2.11	A
USGS	05536123	2009-10-12	-2.06	A
USGS	05536123	2009-10-13	-1.95	A
USGS	05536123	2009-10-14	-2.19	A
USGS	05536123	2009-10-15	-2.35	A
USGS	05536123	2009-10-16	-2.07	A
USGS	05536123	2009-10-17	-2.25	A
USGS	05536123	2009-10-18	-2.38	A
USGS	05536123	2009-10-19	-2.16	A
USGS	05536123	2009-10-20	-2.04	A
USGS	05536123	2009-10-21	-2.21	A
USGS	05536123	2009-10-22	-2.44	A
USGS	05536123	2009-10-23	-1.86	A
USGS	05536123	2009-10-24	-2.18	A
USGS	05536123	2009-10-25	-2.59	A
USGS	05536123	2009-10-26	-2.02	A
USGS	05536123	2009-10-27	-1.92	A
USGS	05536123	2009-10-28	-1.98	A
USGS	05536123	2009-10-29	-2.75	A
USGS	05536123	2009-10-30	-1.88	A
USGS	05536123	2009-10-31	-2.07	A
USGS	05536123	2009-11-01	-1.89	A
USGS	05536123	2009-11-02	-2.32	A
USGS	05536123	2009-11-03	-1.97	A
USGS	05536123	2009-11-04	-2.30	A
USGS	05536123	2009-11-05	-2.05	A
USGS	05536123	2009-11-06	-2.57	A
USGS	05536123	2009-11-07	-1.99	A
USGS	05536123	2009-11-08	-2.17	A
USGS	05536123	2009-11-09	-2.18	A
USGS	05536123	2009-11-10	-1.76	A
USGS	05536123	2009-11-11	-2.18	A
USGS	05536123	2009-11-12	-2.11	A
USGS	05536123	2009-11-13	-2.08	A
USGS	05536123	2009-11-14	-2.23	A
USGS	05536123	2009-11-15	-2.37	A
USGS	05536123	2009-11-16	-2.45	A
USGS	05536123	2009-11-17	-2.30	A
USGS	05536123	2009-11-18	-2.21	A
USGS	05536123	2009-11-19	-2.21	A
USGS	05536123	2009-11-20	-2.12	A
USGS	05536123	2009-11-21	-2.21	A
USGS	05536123	2009-11-22	-2.24	A
USGS	05536123	2009-11-23	-2.25	A
USGS	05536123	2009-11-24	-2.36	A
USGS	05536123	2009-11-25	-2.01	A
USGS	05536123	2009-11-26	-2.13	A
USGS	05536123	2009-11-27	-1.99	A
USGS	05536123	2009-11-28	-2.12	A
USGS	05536123	2009-11-29	-2.02	A
USGS	05536123	2009-11-30	-2.38	A
USGS	05536123	2009-12-01	-2.29	A
USGS	05536123	2009-12-02	-1.74	A
USGS	05536123	2009-12-03	-1.96	A
USGS	05536123	2009-12-04	-2.20	A
USGS	05536123	2009-12-05	-1.92	A
USGS	05536123	2009-12-06	-2.20	A
USGS	05536123	2009-12-07	-2.29	A
USGS	05536123	2009-12-08	-2.18	A
USGS	05536123	2009-12-09	-1.95	A
USGS	05536123	2009-12-10	-2.23	A
USGS	05536123	2009-12-11	-2.47	A
USGS	05536123	2009-12-12	-2.34	A
USGS	05536123	2009-12-13	-2.12	A
USGS	05536123	2009-12-14	-1.98	A
USGS	05536123	2009-12-15	-2.10	A
USGS	05536123	2009-12-16	-2.24	A
USGS	05536123	2009-12-17	-2.17	A
USGS	05536123	2009-12-18	-2.09	A
USGS	05536123	2009-12-19	-2.17	A
USGS	05536123	2009-12-20	-2.11	A
USGS	05536123	2009-12-21	-2.20	A
USGS	05536123	2009-12-22	-2.16	A
USGS	05536123	2009-12-23	-2.27	A
USGS	05536123	2009-12-24	-2.53	A
USGS	05536123	2009-12-25	-2.26	A
USGS	05536123	2009-12-26	-2.10	A
USGS	05536123	2009-12-27	-2.29	A
USGS	05536123	2009-12-28	-2.15	A
USGS	05536123	2009-12-29	-1.96	A
USGS	05536123	2009-12-30	-2.11	A
USGS	05536123	2009-12-31	-2.41	A
USGS	05536123	2010-01-01	-2.18	A
USGS	05536123	2010-01-02	-1.88	A
USGS	05536123	2010-01-03	-2.31	A
USGS	05536123	2010-01-04	-2.40	A
USGS	05536123	2010-01-05	-2.22	A
USGS	05536123	2010-01-06	-2.20	A
USGS	05536123	2010-01-07	-2.02	A
USGS	05536123	2010-01-08	-1.95	A
USGS	05536123	2010-01-09	-2.57	A
USGS	05536123	2010-01-10	-2.17	A
USGS	05536123	2010-01-11	-1.96	A
USGS	05536123	2010-01-12	-2.44	A
USGS	05536123	2010-01-13	-2.19	A
USGS	05536123	2010-01-14	-2.22	A
USGS	05536123	2010-01-15	-2.23	A
USGS	05536123	2010-01-16	-2.27	A
USGS	05536123	2010-01-17	-2.34	A
USGS	05536123	2010-01-18	-2.48	A
USGS	05536123	2010-01-19	-2.61	A
USGS	05536123	2010-01-20	-2.25	A
USGS	05536123	2010-01-21	-2.16	A
USGS	05536123	2010-01-22	-3.19	A
USGS	05536123	2010-01-23	-2.66	A
USGS	05536123	2010-01-24	-1.99	A
USGS	05536123	2010-01-25	-1.92	A
USGS	05536123	2010-01-26	-2.28	A
USGS	05536123	2010-01-27	-2.99	A
USGS	05536123	2010-01-28	-2.13	A
USGS	05536123	2010-01-29	-2.02	A
USGS	05536123	2010-01-30	-2.15	A
USGS	05536123	2010-01-31	-2.17	A
USGS	05536123	2010-02-01	-2.48	A
USGS	05536123	2010-02-02	-2.64	A
USGS	05536123	2010-02-03	-2.14	A
USGS	05536123	2010-02-04	-2.12	A
USGS	05536123	2010-02-05	-2.42	A
USGS	05536123	2010-02-06	-2.40	A
USGS	05536123	2010-02-07	-2.32	A
USGS	05536123	2010-02-08	-2.25	A
USGS	05536123	2010-02-09	-2.15	A
USGS	05536123	2010-02-10	-2.16	A
USGS	05536123	2010-02-11	-2.32	A
USGS	05536123	2010-02-12	-2.34	A
USGS	05536123	2010-02-13	-2.21	A
USGS	05536123	2010-02-14	-2.16	A
USGS	05536123	2010-02-15	-2.26	A
USGS	05536123	2010-02-16	-2.25	A
USGS	05536123	2010-02-17	-2.19	A
USGS	05536123	2010-02-18	-2.33	A
USGS	05536123	2010-02-19	-2.35	A
USGS	05536123	2010-02-20	-2.25	A
USGS	05536123	2010-02-21	-2.09	A
USGS	05536123	2010-02-22	-2.14	A
USGS	05536123	2010-02-23	-2.25	A
USGS	05536123	2010-02-24	-2.09	A
USGS	05536123	2010-02-25	-2.65	A
USGS	05536123	2010-02-26	-2.12	A
USGS	05536123	2010-02-27	-2.00	A
USGS	05536123	2010-02-28	-2.05	A
USGS	05536123	2010-03-01	-2.03	A
USGS	05536123	2010-03-02	-2.28	A
USGS	05536123	2010-03-03	-2.11	A
USGS	05536123	2010-03-04	-2.12	A
USGS	05536123	2010-03-05	-2.34	A
USGS	05536123	2010-03-06	-2.07	A
USGS	05536123	2010-03-07	-2.37	A
USGS	05536123	2010-03-08	-2.20	A
USGS	05536123	2010-03-09	-2.08	A
USGS	05536123	2010-03-10	-2.05	A
USGS	05536123	2010-03-11	-2.38	A
USGS	05536123	2010-03-12	-2.00	A
USGS	05536123	2010-03-13	-2.34	A
USGS	05536123	2010-03-14	-2.29	A
USGS	05536123	2010-03-15	-1.96	A
USGS	05536123	2010-03-16	-2.36	A
USGS	05536123	2010-03-17	-1.97	A
USGS	05536123	2010-03-18	-2.18	A
USGS	05536123	2010-03-19	-2.12	A
USGS	05536123	2010-03-20	-2.50	A
USGS	05536123	2010-03-21	-2.03	A
USGS	05536123	2010-03-22	-2.29	A
USGS	05536123	2010-03-23	-2.18	A
USGS	05536123	2010-03-24	-1.99	A
USGS	05536123	2010-03-25	-2.50	A
USGS	05536123	2010-03-26	-2.35	A
USGS	05536123	2010-03-27	-2.11	A
USGS	05536123	2010-03-28	-2.31	A
USGS	05536123	2010-03-29	-2.59	A
USGS	05536123	2010-03-30	-2.20	A
USGS	05536123	2010-03-31	-2.18	A
USGS	05536123	2010-04-01	-2.27	A
USGS	05536123	2010-04-02	-2.26	A
USGS	05536123	2010-04-03	-2.24	A
USGS	05536123	2010-04-04	-2.27	A
USGS	05536123	2010-04-05	-2.61	A
USGS	05536123	2010-04-06	-2.86	A
USGS	05536123	2010-04-07	-2.18	A
USGS	05536123	2010-04-08	-2.42	A
USGS	05536123	2010-04-09	-2.19	A
USGS	05536123	2010-04-10	-1.96	A
USGS	05536123	2010-04-11	-2.03	A
USGS	05536123	2010-04-12	-2.27	A
USGS	05536123	2010-04-13	-2.43	A
USGS	05536123	2010-04-14	-2.08	A
USGS	05536123	2010-04-15	-2.14	A
USGS	05536123	2010-04-16	-2.47	A
USGS	05536123	2010-04-17	-2.42	A
USGS	05536123	2010-04-18	-2.21	A
USGS	05536123	2010-04-19	-2.17	A
USGS	05536123	2010-04-20	-2.16	A
USGS	05536123	2010-04-21	-2.14	A
USGS	05536123	2010-04-22	-2.21	A
USGS	05536123	2010-04-23	-2.30	A
USGS	05536123	2010-04-24	-2.15	A
USGS	05536123	2010-04-25	-2.67	A
USGS	05536123	2010-04-26	-2.45	A
USGS	05536123	2010-04-27	-2.12	A
USGS	05536123	2010-04-28	-2.06	A
USGS	05536123	2010-04-29	-2.02	A
USGS	05536123	2010-04-30	-2.06	A
USGS	05536123	2010-05-01	-2.43	A
USGS	05536123	2010-05-02	-2.21	A
USGS	05536123	2010-05-03	-2.16	A
USGS	05536123	2010-05-04	-2.62	A
USGS	05536123	2010-05-05	-1.98	A
USGS	05536123	2010-05-06	-2.28	A
USGS	05536123	2010-05-07	-2.91	A
USGS	05536123	2010-05-08	-2.37	A
USGS	05536123	2010-05-09	-2.19	A
USGS	05536123	2010-05-10	-2.52	A
USGS	05536123	2010-05-11	-2.60	A
USGS	05536123	2010-05-12	-2.17	A
USGS	05536123	2010-05-13	-2.63	A
USGS	05536123	2010-05-14	-1.90	A
USGS	05536123	2010-05-15	-1.62	A
USGS	05536123	2010-05-16	-2.08	A
USGS	05536123	2010-05-17	-2.41	A
USGS	05536123	2010-05-18	-2.38	A
USGS	05536123	2010-05-19	-2.14	A
USGS	05536123	2010-05-20	-1.90	A
USGS	05536123	2010-05-21	-2.06	A
USGS	05536123	2010-05-22	-1.88	A
USGS	05536123	2010-05-23	-2.37	A
USGS	05536123	2010-05-24	-2.40	A
USGS	05536123	2010-05-25	-2.31	A
USGS	05536123	2010-05-26	-2.19	A
USGS	05536123	2010-05-27	-2.14	A
USGS	05536123	2010-05-28	-2.06	A
USGS	05536123	2010-05-29	-2.08	A
USGS	05536123	2010-05-30	-2.12	A
USGS	05536123	2010-05-31	-2.32	A
USGS	05536123	2010-06-01	-2.69	A
USGS	05536123	2010-06-02	-2.44	A
USGS	05536123	2010-06-03	-2.15	A
USGS	05536123	2010-06-04	-2.25	A
USGS	05536123	2010-06-05	-3.20	A
USGS	05536123	2010-06-06	-2.11	A
USGS	05536123	2010-06-07	-2.19	A
USGS	05536123	2010-06-08	-2.95	A
USGS	05536123	2010-06-09	-2.24	A
USGS	05536123	2010-06-10	-2.11	A
USGS	05536123	2010-06-11	-2.23	A
USGS	05536123	2010-06-12	-2.37	A
USGS	05536123	2010-06-13	-2.66	A
USGS	05536123	2010-06-14	-2.38	A
USGS	05536123	2010-06-15	-2.18	A
USGS	05536123	2010-06-16	-2.61	A
USGS	05536123	2010-06-17	-1.93	A
USGS	05536123	2010-06-18	-2.44	A
USGS	05536123	2010-06-19	-2.76	A
USGS	05536123	2010-06-20	-2.31	A
USGS	05536123	2010-06-21	-2.35	A
USGS	05536123	2010-06-22	-2.23	A
USGS	05536123	2010-06-23	-1.97	A
USGS	05536123	2010-06-24	-2.33	A
USGS	05536123	2010-06-25	-2.13	A
USGS	05536123	2010-06-26	-2.83	A
USGS	05536123	2010-06-27	-2.83	A
USGS	05536123	2010-06-28	-1.91	A
USGS	05536123	2010-06-29	-2.04	A
USGS	05536123	2010-06-30	-2.13	A
USGS	05536123	2010-07-01	-2.23	A
USGS	05536123	2010-07-02	-2.03	A
USGS	05536123	2010-07-03	-2.16	A
USGS	05536123	2010-07-04	-2.35	A
USGS	05536123	2010-07-05	-2.26	A
USGS	05536123	2010-07-06	-1.97	A
USGS	05536123	2010-07-07	-2.38	A
USGS	05536123	2010-07-08	-2.27	A
USGS	05536123	2010-07-09	-2.09	A
USGS	05536123	2010-07-10	-1.95	A
USGS	05536123	2010-07-11	-2.09	A
USGS	05536123	2010-07-12	-2.24	A
USGS	05536123	2010-07-13	-2.32	A
USGS	05536123	2010-07-14	-2.10	A
USGS	05536123	2010-07-15	-2.54	A
USGS	05536123	2010-07-16	-2.16	A
USGS	05536123	2010-07-17	-2.18	A
USGS	05536123	2010-07-18	-2.09	A
USGS	05536123	2010-07-19	-2.31	A
USGS	05536123	2010-07-20	-2.47	A
USGS	05536123	2010-07-21	-2.35	A
USGS	05536123	2010-07-22	-2.15	A
USGS	05536123	2010-07-23	-2.48	A
USGS	05536123	2010-07-24	1.43	A
USGS	05536123	2010-07-25	-1.04	A
USGS	05536123	2010-07-26	-2.54	A
USGS	05536123	2010-07-27	-1.87	A
USGS	05536123	2010-07-28	-2.56	A
USGS	05536123	2010-07-29	-2.05	A
USGS	05536123	2010-07-30	-2.04	A
USGS	05536123	2010-07-31	-2.21	A
USGS	05536123	2010-08-01	-1.83	A
USGS	05536123	2010-08-02	-2.39	A
USGS	05536123	2010-08-03	-2.50	A
USGS	05536123	2010-08-04	-2.42	A
USGS	05536123	2010-08-05	-2.47	A
USGS	05536123	2010-08-06	-2.03	A
USGS	05536123	2010-08-07	-2.35	A
USGS	05536123	2010-08-08	-1.91	A
USGS	05536123	2010-08-09	-2.67	A
USGS	05536123	2010-08-10	-2.24	A
USGS	05536123	2010-08-11	-2.28	A
USGS	05536123	2010-08-12	-2.08	A
